CAPE_u,CAPE_ext,dh,sat_def,P,RH,dz
0.0,0.0,-1.9837966363484156,0.007436344781422869,0.0,0.01,4250.0
1005.3655186292422,876.2256693811353,-2085.443357248325,0.007130566214893778,0.6896551724137931,0.01,4250.0
1802.6414885605866,1523.7853667592024,-3804.2953757059367,0.006864035173141405,1.3793103448275863,0.01,4250.0
2471.6344256663056,2028.349528590088,-5256.552683018192,0.006628186879451243,2.0689655172413794,0.01,4250.0
3051.5518244879904,2432.8859718765834,-6506.022820371276,0.0063850742224109015,2.7586206896551726,0.01,4200.0
3565.140304902192,2762.789265126797,-7595.782340568825,0.0061962752783476915,3.4482758620689657,0.01,4200.0
4026.9930122056585,3034.627852463915,-8556.789680843605,0.006024184574172815,4.137931034482759,0.01,4200.0
4447.141310100565,3259.9604604103533,-9411.971872454626,0.005866298824360573,4.827586206896552,0.01,4200.0
4832.827016912343,3447.2418979652525,-10178.745567517159,0.005720636231109375,5.517241379310345,0.01,4200.0
5189.481333532064,3602.885068694643,-10870.647013387454,0.005585600143917795,6.206896551724139,0.01,4200.0
5521.292171797236,3731.8848221722524,-11498.401252387797,0.005459884634737395,6.8965517241379315,0.01,4200.0
5831.575252169934,3838.226418633032,-12070.658821498888,0.005320007184926396,7.586206896551724,0.01,4150.0
6122.997868554557,3925.13879086127,-12594.647763535373,0.005210779628546848,8.275862068965518,0.01,4150.0
6397.748452575727,3995.283513550219,-13076.002544852905,0.005108035536837577,8.965517241379311,0.01,4150.0
6657.64503108869,4050.87939392713,-13519.606596211037,0.005011130206120207,9.655172413793103,0.01,4150.0
6904.216168635296,4093.7956149843394,-13929.583081627621,0.004919508521804538,10.344827586206897,0.01,4150.0
7138.760612040094,4125.62234328824,-14309.44348676366,0.004832689094381489,11.03448275862069,0.01,4150.0
7362.392120134071,4147.721662452899,-14662.20176448964,0.004750251728108015,11.724137931034484,0.01,4150.0
7576.073499197225,4161.26848414307,-14990.462765682387,0.004671827654691198,12.413793103448278,0.01,4150.0
7780.643189679645,4167.282356210816,-15296.492196260799,0.004597091696337475,13.10344827586207,0.01,4150.0
7976.836383505067,4166.652780168393,-15582.27268739706,0.00452575516351622,13.793103448275863,0.01,4150.0
8165.301231352231,4160.158117048917,-15849.54781252487,0.00445756098797158,14.482758620689657,0.01,4150.0
8346.614282389679,4148.485862750412,-16099.858669972593,0.004392279584332513,15.172413793103448,0.01,4150.0
8521.288873906278,4132.2427959545,-16334.573942723815,0.004329704300912237,15.862068965517242,0.01,4150.0
8689.780765051331,4111.963432155231,-16554.965647239682,0.004254512264307242,16.551724137931036,0.01,4100.0
8852.503679733112,4088.1253937896827,-16762.108615001045,0.004197175628924955,17.24137931034483,0.01,4100.0
9009.832242957895,4061.153395355973,-16956.943246842013,0.004142018934680405,17.931034482758623,0.01,4100.0
9162.09899167651,4031.424995061323,-17140.35462694877,0.004088905101548052,18.620689655172416,0.01,4100.0
9309.614406841454,3999.282063573079,-17313.14226276397,0.004037709149377614,19.310344827586206,0.01,4100.0
9452.655066814137,3965.026071281207,-17476.031911929145,0.00398831668491082,20.0,0.01,4100.0
0.0,0.0,-1.9837966363484156,0.007270697469502807,0.0,0.03,4250.0
983.9246627089304,857.5260095164954,-2041.1322081696344,0.006978572746988776,0.6896551724137931,0.03,4250.0
1765.317078447962,1492.1955250610176,-3726.475224828093,0.006723515487393964,1.3793103448275863,0.03,4250.0
2421.781422680487,1987.3676434815368,-5152.762457743731,0.0064974854533843066,2.0689655172413794,0.03,4250.0
2991.438388015086,2384.859015568067,-6381.707281938587,0.006263336190762475,2.7586206896551726,0.03,4200.0
3496.3995172097743,2709.3884935513565,-7455.096431205282,0.006081952664074452,3.4482758620689657,0.03,4200.0
3950.862918720006,2977.1011454691975,-8402.907634178395,0.005916441644002271,4.137931034482759,0.03,4200.0
4364.586748427824,3199.2626127558883,-9247.388902018589,0.00576444114940225,4.827586206896552,0.03,4200.0
4744.624061212933,3384.1241473558375,-10005.456601518708,0.005624079408565208,5.517241379310345,0.03,4200.0
5096.259949004481,3537.9424379706793,-10690.269949098634,0.005493846464471552,6.206896551724139,0.03,4200.0
5423.579535082045,3665.6011674598053,-11312.264063952098,0.005372506287007873,6.8965517241379315,0.03,4200.0
5729.811074256245,3770.9929087706996,-11879.850819910062,0.005259033684885294,7.586206896551724,0.03,4200.0
6017.563114194769,3857.2825032882797,-12400.051725863806,0.005131219472862648,8.275862068965518,0.03,4150.0
6288.967608100786,3927.0718282933644,-12878.44874425324,0.005031852443443358,8.965517241379311,0.03,4150.0
6545.799806797615,3982.5352066210053,-13319.756103471795,0.004938074344639604,9.655172413793103,0.03,4150.0
6789.553056825571,4025.505744820672,-13728.001036357156,0.004849357453098701,10.344827586206897,0.03,4150.0
7021.496729117492,4057.5426324959717,-14106.61561345178,0.004765243802362753,11.03448275862069,0.03,4150.0
7242.719758422042,4079.9826337334252,-14458.547358855038,0.004685333486027222,11.724137931034484,0.03,4150.0
7454.163939316641,4093.979507279573,-14786.345397206933,0.004609275390650267,12.413793103448278,0.03,4150.0
7656.649967069779,4100.5351095839715,-15092.228699141924,0.00453675919032499,13.10344827586207,0.03,4150.0
7850.899453431408,4100.523990417218,-15378.139528319021,0.004467509595151103,13.793103448275863,0.03,4150.0
8037.546908392425,4094.713467517958,-15645.787111006393,0.004401281570336797,14.482758620689657,0.03,4150.0
8217.154412957274,4083.7776403153653,-15896.683468278396,0.004337855381224247,15.172413793103448,0.03,4150.0
8390.223612898677,4068.3125125614047,-16132.171209343818,0.004277033922082845,15.862068965517242,0.03,4150.0
8557.2086736408,4048.849461404707,-16353.448611162188,0.00421863944420211,16.551724137931036,0.03,4150.0
8718.510101277829,4025.854272590742,-16561.66115300243,0.00414774962659925,17.24137931034483,0.03,4100.0
8874.492239339406,3999.7465091531376,-16757.71037142173,0.004094083453780445,17.931034482758623,0.03,4100.0
9025.491255000077,3970.903677736651,-16942.450187774804,0.004042386850586077,18.620689655172416,0.03,4100.0
9171.801547692532,3939.655471897768,-17116.66779575096,0.0039925401900947856,19.310344827586206,0.03,4100.0
9313.701345954247,3906.303678136118,-17281.076682413594,0.003944433802036227,20.0,0.03,4100.0
0.0,0.0,-1.9837966363484156,0.007105785880864086,0.0,0.05,4250.0
962.5364979791636,838.8729101664816,-1996.920363688696,0.00682693689028957,0.6896551724137931,0.05,4250.0
1728.0347406564372,1460.6428742905039,-3648.6924583103537,0.00658306540987784,1.3793103448275863,0.05,4250.0
2371.9291088803875,1946.389054625637,-5048.857656377571,0.006366629795203514,2.0689655172413794,0.05,4250.0
2931.2649111051273,2336.787426251882,-6257.075051731328,0.006141275002100199,2.7586206896551726,0.05,4200.0
3427.5318276293838,2655.8936642842705,-7313.8651946405735,0.005967166253122119,3.4482758620689657,0.05,4200.0
3874.531860806176,2919.4276651871137,-8248.239215741,0.005808121355029045,4.137931034482759,0.05,4200.0
4281.757344567273,3138.3685569867994,-9081.774986765347,0.005661913803651533,4.827586206896552,0.05,4200.0
4656.067353850863,3320.759046767868,-9830.893866599574,0.00552677736644962,5.517241379310345,0.05,4200.0
5002.609444130708,3472.706974556385,-10508.381314269682,0.005401285784932561,6.206896551724139,0.05,4200.0
5325.362780036541,3598.9817434386714,-11124.3846729102,0.005284270165874354,6.8965517241379315,0.05,4200.0
5627.473845587141,3703.3878327739567,-11687.090453803023,0.005174760258660879,7.586206896551724,0.05,4200.0
5911.48137229846,3789.01549449127,-12203.276082473269,0.005050733305498977,8.275862068965518,0.05,4150.0
6179.468774941366,3858.4155537779206,-12678.510780307712,0.004954714994719962,8.965517241379311,0.05,4150.0
6433.168527593435,3913.716737001647,-13117.326051859389,0.004864040945345279,9.655172413793103,0.05,4150.0
6674.038670943548,3956.714867692639,-13523.652887559867,0.004778210080603152,10.344827586206897,0.05,4150.0
6903.31900166173,3988.9384322263445,-13900.84358143864,0.004696787322220305,11.03448275862069,0.05,4150.0
7122.073745842492,4011.698777339042,-14251.779062586676,0.004619392453117618,11.724137931034484,0.05,4150.0
7331.223779000364,4026.128181808189,-14578.952731648053,0.0045456910816720954,12.413793103448278,0.05,4150.0
7531.571620998639,4033.2094635834155,-14884.535824208971,0.004475387804026021,13.10344827586207,0.05,4150.0
7723.821279501456,4033.8026590687023,-15170.430079368882,0.0044082206097537215,13.793103448275863,0.05,4150.0
7908.594281541566,4028.6614015414984,-15438.310526379253,0.00434395546705636,14.482758620689657,0.05,4150.0
8086.444724404728,4018.451341408545,-15689.658778413752,0.004282382980061212,15.172413793103448,0.05,4150.0
8257.863389431657,4003.757951647512,-15925.792129340094,0.004223315048571278,15.862068965517242,0.05,4150.0
8423.289075801253,3985.0994456388967,-16147.88601327152,0.004166581703851824,16.551724137931036,0.05,4150.0
8583.12086331444,3962.941590890487,-16356.997506475665,0.004097282161973811,17.24137931034483,0.05,4100.0
8737.716383276564,3937.696628269513,-16554.15063378527,0.00404510877810573,17.931034482758623,0.05,4100.0
8887.396786215377,3909.7302650054494,-16740.113749820404,0.003994832604958564,18.620689655172416,0.05,4100.0
9032.463378018874,3879.3759695145914,-16915.660327970043,0.003946338895110241,19.310344827586206,0.05,4100.0
9173.178613303578,3846.926527034306,-17081.492661191965,0.0038995229046301805,20.0,0.05,4100.0
0.0,0.0,-1.9837966363484156,0.00694160251063667,0.0,0.06999999999999999,4250.0
941.1999856976822,820.2653947274554,-1952.8072305466412,0.006675656481147469,0.6896551724137931,0.06999999999999999,4250.0
1690.7934554254994,1429.1264743791892,-3570.9472812972817,0.006442685402237615,1.3793103448275863,0.06999999999999999,4250.0
2322.0761819906397,1905.4125760816964,-4944.839308113136,0.006235621324391414,2.0689655172413794,0.06999999999999999,4250.0
2871.0306925006057,2288.6707749377947,-6132.127445399856,0.006018892101394296,2.7586206896551726,0.06999999999999999,4200.0
3358.5352954177,2602.30314027625,-7172.089499778856,0.005851916879613431,3.4482758620689657,0.06999999999999999,4200.0
3797.998690303739,2861.6066231266122,-8092.784211392856,0.005699223500207653,4.137931034482759,0.06999999999999999,4200.0
4198.647910095194,3077.2740341517765,-8915.128081218143,0.005558715388659695,4.827586206896552,0.06999999999999999,4200.0
4567.154118152493,3257.144697109404,-9655.05302473154,0.005428727424704911,5.517241379310345,0.06999999999999999,4200.0
4908.528052919664,3407.177875873145,-10324.974079900225,0.005307913845182114,6.206896551724139,0.06999999999999999,4200.0
5226.6385539473695,3532.02448679596,-10934.752866657858,0.005195170576258124,6.8965517241379315,0.06999999999999999,4200.0
5524.553031638389,3635.4023922488473,-11492.351818134382,0.005089580225968835,7.586206896551724,0.06999999999999999,4200.0
5804.746782002228,3720.3349638273507,-12004.303410867382,0.004969312870212652,8.275862068965518,0.06999999999999999,4150.0
6069.248811792663,3789.314417957688,-12476.167283828945,0.004876613632636859,8.965517241379311,0.06999999999999999,4150.0
6319.748940175876,3844.4241467397346,-12912.290824243966,0.004789019314190177,9.655172413793103,0.06999999999999999,4150.0
6557.669925696591,3887.4228096466686,-13316.508659782317,0.004706054736634585,10.344827586206897,0.06999999999999999,4150.0
6784.222274120478,3919.808278731271,-13692.0932086291,0.004627306875454376,11.03448275862069,0.06999999999999999,4150.0
7000.445429676477,3942.865775934902,-14041.858718415628,0.004552414426798951,11.724137931034484,0.06999999999999999,4150.0
7207.239069844984,3957.7059067635005,-14368.241973951881,0.004481059647328473,12.413793103448278,0.06999999999999999,4150.0
7405.387597489775,3965.294958545234,-14673.36634841629,0.004412961805478713,13.10344827586207,0.06999999999999999,4150.0
7595.58266096306,3966.4788662173273,-14959.093225148878,0.004347871176544041,13.793103448275863,0.06999999999999999,4150.0
7778.430082915297,3961.9964576452253,-15227.062142272713,0.004285565026941808,14.482758620689657,0.06999999999999999,4150.0
7954.469037056977,3952.499180199811,-15478.724847358295,0.004225843987359667,15.172413793103448,0.06999999999999999,4150.0
8124.181494475871,3938.5640726681377,-15715.372391784898,0.00416852839202816,15.862068965517242,0.06999999999999999,4150.0
8288.002459073954,3920.7065645216426,-15938.15733720042,0.004113456470557788,16.551724137931036,0.06999999999999999,4150.0
8446.315871604262,3899.379021029065,-16148.113258317586,0.004060481403102443,17.24137931034483,0.06999999999999999,4150.0
8599.474093393748,3874.9881158637495,-16346.187571116046,0.00399507418286496,17.931034482758623,0.06999999999999999,4100.0
8747.797022419682,3847.897753673409,-16533.264500924044,0.003946220838102673,18.620689655172416,0.06999999999999999,4100.0
8891.56918345745,3818.431210148237,-16710.0356155673,0.0038990834018796778,19.310344827586206,0.06999999999999999,4100.0
9031.061159009263,3786.884756522259,-16877.19109162582,0.0038535614913594606,20.0,0.06999999999999999,4100.0
0.0,0.0,-1.9837966363484156,0.006778139978106651,0.0,0.09,4250.0
919.9145864132864,801.702977089957,-1908.7922227230883,0.006524729382233734,0.6896551724137931,0.09,4250.0
1653.5928598907265,1397.6460204052896,-3493.23989760736,0.006302375922958126,1.3793103448275863,0.09,4250.0
2272.221765070737,1864.437427458312,-4840.708424985882,0.006104461474031142,2.0689655172413794,0.09,4250.0
2810.736280480733,2240.509672501962,-6006.865757789077,0.005896188948803448,2.7586206896551726,0.09,4200.0
3289.4083322206643,2548.615610507743,-7029.770225976063,0.005736205390019254,3.4482758620689657,0.09,4200.0
3721.260603220768,2803.63572144089,-7936.542434829957,0.0055897479328372145,4.137931034482759,0.09,4200.0
4115.257568942998,3015.9786529129437,-8747.44617092787,0.0054548445087836,4.827586206896552,0.09,4200.0
4477.884799994322,3193.2820543911007,-9477.929687078708,0.005329926893845846,5.517241379310345,0.09,4200.0
4814.009368762782,3341.3501993511563,-10140.041035932561,0.0052137266014474146,6.206896551724139,0.09,4200.0
5127.403689889007,3464.7269031066194,-10743.358257946078,0.005105201944900801,6.8965517241379315,0.09,4200.0
5421.047528318729,3567.037942213336,-11295.620986004651,0.005003486564843767,7.586206896551724,0.09,4200.0
5697.351771361492,3651.236321770041,-11803.171971104894,0.004907851889422646,8.275862068965518,0.09,4200.0
5958.295405765084,3719.7600530289187,-12271.396374348777,0.004797539002171978,8.965517241379311,0.09,4150.0
6205.525817602014,3774.6471482409706,-12704.62432984908,0.004712998903170714,9.655172413793103,0.09,4150.0
6440.430099019124,3817.6185653851335,-13106.538151293862,0.004632879483074576,10.344827586206897,0.09,4150.0
6664.189675084215,3850.140808161619,-13480.330143015948,0.004556789134520031,11.03448275862069,0.09,4150.0
