CAPE_u,CAPE_ext,dh,sat_def,P,RH,dz
10399.724137641848,5035.2717758167655,-13778.625295196674,0.004632351627701905,8.965517241379311,0.059494949494949496,4150.0
10749.99163057819,4981.901340975742,-13875.461228505024,0.004494819391607806,9.655172413793103,0.059494949494949496,4150.0
11079.349581775381,4916.407296146982,-13941.681666249322,0.004367450444155219,10.344827586206897,0.059494949494949496,4150.0
11390.080653435083,4841.332311388604,-13982.289265335232,0.004249079628713545,11.03448275862069,0.059494949494949496,4150.0
11684.105610312698,4758.761730364851,-14001.36696732403,0.0041387209382894394,11.724137931034484,0.059494949494949496,4150.0
11963.065838240856,4670.414316321078,-14002.27502049649,0.004035533331547489,12.413793103448278,0.059494949494949496,4150.0
12228.372432694412,4577.713010900392,-13987.933269830944,0.003924115616974727,13.10344827586207,0.059494949494949496,4100.0
12481.247472155736,4481.838363489293,-13960.552765186316,0.003833713849326823,13.793103448275863,0.059494949494949496,4100.0
12722.756436991182,4383.771869159583,-13922.055567865384,0.003748553516125846,14.482758620689657,0.059494949494949496,4100.0
12953.833764100604,4284.327610519389,-13874.090948113226,0.0036681636095142367,15.172413793103448,0.059494949494949496,4100.0
13175.303749642035,4184.186004845318,-13818.058172245408,0.003592130048518496,15.862068965517242,0.059494949494949496,4100.0
13387.900285881644,4083.9118907680886,-13755.150244948753,0.0035200867034010947,16.551724137931036,0.059494949494949496,4100.0
13592.27335555556,3983.9701841191645,-13686.386999622395,0.0034517089623469486,17.24137931034483,0.059494949494949496,4100.0
13789.00370219479,3884.748023854899,-13612.643373784093,0.003386708109331679,17.931034482758623,0.059494949494949496,4100.0
13978.615000191614,3786.563294460721,-13534.675078751978,0.003324825297966528,18.620689655172416,0.059494949494949496,4100.0
14161.583265989775,3689.6780764837567,-13453.132819173421,0.0032658288467453866,19.310344827586206,0.059494949494949496,4100.0
14338.331873346371,3594.3015245488855,-13368.581751193553,0.003209510111094827,20.0,0.059494949494949496,4100.0
0.0,0.0,6.881474271722254,0.009078215922902266,0.0,0.06939393939393938,4300.0
2011.6380698467703,1712.7612815038758,-3790.399470911332,0.008289254396235545,0.6896551724137931,0.06939393939393938,4300.0
3431.6346533843466,2773.793625919951,-6345.851387424504,0.007673909277747509,1.3793103448275863,0.06939393939393938,4300.0
4549.131348755029,3497.178090447417,-8174.170514413621,0.007136035216384182,2.0689655172413794,0.06939393939393938,4250.0
5476.300625328718,4008.7345168192837,-9531.653170672136,0.006721167782680075,2.7586206896551726,0.06939393939393938,4250.0
6270.666244379921,4374.656970430754,-10564.210046221917,0.006366424740779705,3.4482758620689657,0.06939393939393938,4250.0
6966.324122248572,4634.981648521232,-11362.510744648163,0.006030050945776098,4.137931034482759,0.06939393939393938,4200.0
7585.387566978792,4816.076361235367,-11986.361735084502,0.005761117868363006,4.827586206896552,0.06939393939393938,4200.0
8143.113513783771,4936.330499879737,-12476.453300215333,0.005521960973494992,5.517241379310345,0.06939393939393938,4200.0
8650.531144208588,5009.116491226525,-12862.144806341377,0.005307446762236944,6.206896551724139,0.06939393939393938,4200.0
9115.885911843385,5044.450558783127,-13165.01156969076,0.005113622699062319,6.8965517241379315,0.06939393939393938,4200.0
9545.52569610522,5050.020673121541,-13401.314680382762,0.004916888069158876,7.586206896551724,0.06939393939393938,4150.0
9944.445183174812,5031.83319222135,-13583.718324261667,0.004756840961496509,8.275862068965518,0.06939393939393938,4150.0
10316.647486235002,4994.6483545536175,-13721.64999990235,0.004609764844023706,8.965517241379311,0.06939393939393938,4150.0
10665.403075927183,4942.290524199494,-13822.78852265056,0.004474025563372223,9.655172413793103,0.06939393939393938,4150.0
10993.405651437153,4877.849195160308,-13893.28174522773,0.004348264754484829,10.344827586206897,0.06939393939393938,4150.0
11302.911946269935,4803.848645200885,-13938.103816467148,0.004231342624669148,11.03448275862069,0.06939393939393938,4150.0
11595.829286648768,4722.363115485829,-13961.317564757308,0.0041222942189330985,11.724137931034484,0.06939393939393938,4150.0
11873.78543470042,4635.099831208746,-13966.269295365812,0.004020296054961461,12.413793103448278,0.06939393939393938,4150.0
12138.176649248275,4543.475158785349,-13955.816921532714,0.003909931162276464,13.10344827586207,0.06939393939393938,4100.0
12390.214557738464,4448.660396290664,-13932.271979598088,0.003820517619568802,13.793103448275863,0.06939393939393938,4100.0
12630.955715568152,4351.634656165234,-13897.498705537662,0.0037362630537544055,14.482758620689657,0.06939393939393938,4100.0
12861.329071474122,4253.209441486305,-13853.145276342642,0.0036567054258845474,15.172413793103448,0.06939393939393938,4100.0
13082.151407839961,4154.060668948397,-13800.611256411008,0.0035814382159156614,15.862068965517242,0.06939393939393938,4100.0
13294.147857630485,4054.7507326608875,-13741.089839994202,0.0035101022759666807,16.551724137931036,0.06939393939393938,4100.0
13497.963871850774,3955.74516336902,-13675.601712823816,0.0034423792956696153,17.24137931034483,0.06939393939393938,4100.0
13694.17826225371,3857.428488337604,-13605.026062122386,0.003377985052498148,17.931034482758623,0.06939393939393938,4100.0
