z,p,T_rho,T,qv,h,qsat_env,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent,dh,dz,sat_def
8100.0,36352.380467520234,244.07642171708446,243.96204641042596,0.0007713590105410847,52007.736262760875,0.0007760980703822362,244.01888288106522,0.0003879575345271545,51124.3493030204,247.93189966671957,247.75876207631455,0.0011497645121170443,56765.232711822384,1920.76569818047,0.15496064068720763,244.68942387759785,244.56706915926378,0.0008231316401276367,52744.37708456327,211.37464715120862,0.024637984907886004,0.00011743771113989078,-4498.192380755398,4200.0,0.29861478828188404
8150.0,36098.76004631486,243.65669737256468,243.54676217706444,0.0007426786615421511,52009.439494335005,0.0007470893695821659,243.60140347489565,0.00037345989570004737,51158.961936852895,247.53186880883197,247.36470117866503,0.001111887922536405,56765.232711822384,1920.76569818047,0.15602046732027414,244.26535106700845,244.14775607452748,0.0007924696613109659,52737.08695954632,211.37464715120862,0.024505350383878816,0.00011716880967894558,-4498.192380755398,4200.0,0.29861478828188404
8200.0,35846.47674372772,243.23536858466034,243.12974735331196,0.0007147590792212499,52011.30784566782,0.0007188607775147443,243.1822550436817,0.0003593518854114813,51192.870345832154,247.12995400631783,246.9686180946524,0.00107482022267769,56765.232711822384,1920.76569818047,0.1570737150965038,243.8395870136544,243.72661728541163,0.0007626155849571719,52729.985396944205,211.37464715120862,0.02436891815085182,0.0001169014521867482,-4498.192380755398,4200.0,0.29861478828188404
8250.0,35595.524147864046,242.8124476373477,242.7110158391788,0.0006875925934437048,52013.33544698203,0.0006914037390939197,242.76145075139686,0.00034562924797232455,51226.076878797074,246.72615907491965,246.57051731265534,0.0010385598914164553,56765.232711822384,1920.76569818047,0.15812002051856666,243.41214533951788,243.30366802848596,0.0007335619698958092,52723.0683792142,211.37464715120862,0.02422871856666928,0.00011663562411235226,-4498.192380755398,4200.0,0.29861478828188404
8300.0,35345.89589740522,242.3879477345213,242.2905825042962,0.00066117117933718,52015.51652569268,0.0006647093680946438,242.33900470466892,0.00033228756136006516,51258.58442355078,246.32048887685607,246.1704044387513,0.001003104959615698,56765.232711822384,1920.76569818047,0.15915902158863704,242.98304066634012,242.87892460008237,0.0007053009568795199,52716.331917462325,211.37464715120862,0.02408478522016507,0.00011637131109668868,-4498.192380755398,4200.0,0.29861478828188404
8350.0,35097.58568202567,241.96188298407992,241.868463170429,0.0006354864644884245,52017.84540776345,0.0006387684547011613,241.91493193606357,0.0003193222409982956,51290.39639975114,245.91294933124135,245.7682862073507,0.0009684530054938884,56765.232711822384,1920.76569818047,0.16019035885996916,242.55228859984098,242.45240433880625,0.0006778242760933926,52709.772053739725,211.37464715120862,0.023937154973277544,0.00011610849896930783,-4498.192380755398,4200.0,0.29861478828188404
8400.0,34850.58724277589,241.53426837971747,241.44467459155246,0.0006105297370984125,52020.316519004344,0.000613571473957609,241.48924838500605,0.00030672854398843864,51321.51675054362,245.50354742222135,245.36417048938387,0.0009346011509608502,56765.232711822384,1920.76569818047,0.16121367650302657,242.11990571127387,242.0241256052164,0.0006511232557865164,52703.38486329678,211.37464715120862,0.02378586798928407,0.00011584717374518983,-4498.192380755398,4200.0,0.29861478828188404
8450.0,34604.89437243018,241.10511978045633,241.0192344315346,0.0005862919550781832,52022.924386304294,0.0005891085951027621,241.06197087638242,0.00029450157378461104,51351.94993295447,245.09229120472096,244.9580662979284,0.0009015460589672142,56765.232711822384,1920.76569818047,0.1622286233807573,241.68590951634812,241.5941077587107,0.0006251888320107092,52697.16645678939,211.37464715120862,0.02363096774670912,0.00011558732162162066,-4498.192380755398,4200.0,0.29861478828188404
8500.0,34360.5009157972,240.67445388797307,240.59216123948127,0.0005627637560622612,52025.663638793034,0.0005653696917654053,240.63311709687187,0.00028263628529984235,51381.70090706548,244.6791898077063,244.54998379117683,0.0008692839319094656,56765.232711822384,1920.76569818047,0.16323485412735053,241.25031845156866,241.16237113167156,0.0006000115594446943,52691.11298243213,211.37464715120862,0.023472501038694634,0.00011532892897513268,-4498.192380755398,4200.0,0.29861478828188404
8550.0,34117.40076999271,240.24228822178083,240.16347442281287,0.0005399354683110806,52028.5290089265,0.0005423443529918775,240.20270556907903,0.0002711274904293967,51410.7751240028,244.26425343487512,244.1399342726529,0.0008378105111279196,56765.232711822384,1920.76569818047,0.1642320302245518,240.81315184805442,240.7289370009418,0.0005755816232753013,52685.22062809298,211.37464715120862,0.023310517957496783,0.00011507198235850793,-4498.192380755398,4200.0,0.29861478828188404
8600.0,33875.58788467229,239.80864109234452,239.73319421815717,0.0005177971224685963,52031.51533349047,0.0005200218950721138,239.77075562354372,0.00025996986397432256,51439.178512774655,243.84749336270056,243.72793018859986,0.0008071210775304667,56765.232711822384,1920.76569818047,0.16521982106948208,240.37442990291856,240.29382755671838,0.0005518888521008584,52679.485623324574,211.37464715120862,0.023145071864170624,0.00011481646849784275,-4498.192380755398,4200.0,0.29861478828188404
8650.0,33635.05626222382,239.3735315722176,239.3013416601537,0.0004963384641360735,52034.61755451743,0.0004983913741259578,239.33728736872268,0.0002491579499460788,51466.91746600434,243.42892193576702,243.31398512247557,0.000777210453369274,56765.232711822384,1920.76569818047,0.16619790502784784,239.93417364830248,239.8570658689673,0.0005289227318153234,52673.9042413271,211.37464715120862,0.022976219343338197,0.00011456237428967245,-4498.192380755398,4200.0,0.29861478828188404
8700.0,33395.79995791778,238.93697946530102,238.86793854827943,0.00047554896721828366,52037.83072011203,0.0004774415994067053,238.90232165904712,0.0002386861682306761,51493.998824607996,243.00855255934883,242.89811378650563,0.0007480730051922386,56765.232711822384,1920.76569818047,0.1671659704663232,239.49240491817454,239.41867585147844,0.0005066724204257466,52668.47280083815,211.37464715120862,0.02280402014322995,0.00011430968679815384,-4498.192380755398,4200.0,0.29861478828188404
8750.0,33157.81308001528,238.49900527433502,238.43300741181545,0.00045541784799358443,52041.14998518094,0.00045716114727458633,238.46588006117062,0.00022854882158863515,51520.42986147283,242.58639968919817,242.48033201025936,0.0007197026479845994,56765.232711822384,1920.76569818047,0.1681237167580021,239.04914631301662,238.97868222369414,0.00048512676374966226,52663.187667945116,211.37464715120862,0.02262853710127099,0.00011405839325230519,-4498.192380755398,4200.0,0.29861478828188404
8800.0,32921.08978983271,238.0596301667464,237.9965714730867,0.00043593407985522656,52044.57061206313,0.0004375383757889992,238.02798481853614,0.0002187401029651209,51546.21826420002,242.16247881852252,242.06065672623123,0.0006920928505099776,56765.232711822384,1920.76569818047,0.1690708552547606,238.6044211625342,238.53711047045832,0.00046427431193356376,52658.04525781599,211.37464715120862,0.022449836055508845,0.00011380848104330177,-4498.192380755398,4200.0,0.29861478828188404
8850.0,32685.624301762477,237.61887593898157,237.5586546091154,0.00041708640866723693,52048.08797105733,0.0004185614398644852,237.58865881439587,0.0002092541030826879,51571.37211697795,241.73680646215004,241.63910595242646,0.000665236641853233,56765.232711822384,1920.76569818047,0.1700071102207227,238.15825348653982,238.09398679984673,0.00044410333672855585,52653.04203634472,211.37464715120862,0.02226798574245065,0.00011355993772182536,-4498.192380755398,4200.0,0.29861478828188404
8900.0,32451.410883249453,237.1767649794666,237.119281311839,0.0003988633686748292,52051.69754084366,0.0004002183069324146,237.14792553343102,0.00020008481828756453,51595.89988166038,241.30940013789458,241.21569877196706,0.0006391266191608118,56765.232711822384,1920.76569818047,0.17093221972096737,237.71066795416718,237.6493380992495,0.0004246018494546478,52648.174521707566,211.37464715120862,0.022083057681750572,0.00011331275099546699,-4498.192380755398,4200.0,0.29861478828188404
