B,CAPE,dh,sat_def,P
45.29955824082447,2264.9779120412245,-5208.28571634573,0.005068703223284764,3.1578947368421053
50.65941632518863,2532.9708162594325,-5855.65288257692,0.004995936246425583,3.6842105263157894
55.671218301832766,2783.560915091638,-6461.437337438394,0.004926995745637119,4.2105263157894735
60.382333268845585,3019.1166634422793,-7030.500297830426,0.0048615121615116705,4.7368421052631575
64.83040955666958,3241.5204778334773,-7566.891478680023,0.004799168272827181,5.263157894736842
69.04594497645374,3452.297248822686,-8074.021438884047,0.0047396895554211345,5.789473684210526
73.05406796095104,3652.703398047552,-8554.790696784941,0.004682836440105089,6.315789473684211
76.87578134471201,3843.7890672355993,-9011.687390031875,0.004628398562533176,6.842105263157895
80.52888481865244,4026.4442409326207,-9446.861745531642,0.004576190603166169,7.368421052631579
84.0285398683588,4201.426993417942,-9862.186238488946,0.004526047491154943,7.894736842105263
87.38785040495323,4369.392520247664,-10259.300696872917,0.0044778223199917,8.421052631578947
90.61821734403509,4530.910867201753,-10639.692291348132,0.004412168062443666,8.947368421052632
93.72971081506702,4686.48554075335,-11004.671370990793,0.004367819724715955,9.473684210526315
96.73108433908727,4836.554216954363,-11355.29816814974,0.004325010067977308,10.0
0.0,0.0,9.344220584571303,0.005531388781956463,0.0
9.914704549607796,495.7352274803898,-1059.0164803687076,0.005425639301930702,0.5263157894736842
18.397411407025636,919.8705703512818,-2019.2261560867846,0.005298411229631794,1.0526315789473684
25.88159020311938,1294.079510155969,-2891.320795686086,0.00520886819805929,1.5789473684210527
32.61720869721611,1630.860434860806,-3689.848195731269,0.005125170659384512,2.1052631578947367
38.76410533149067,1938.2052665745332,-4426.1262768236265,0.005046603265765678,2.631578947368421
44.43205602579689,2221.602801289844,-5109.017501733586,0.004972579076146357,3.1578947368421053
49.700370808665454,2485.0185404332724,-5745.596258708589,0.004902609714715976,3.6842105263157894
54.62868654360092,2731.434327180047,-6341.603249066386,0.004836283880202141,4.2105263157894735
59.263212467123424,2963.160623356171,-6901.763612675466,0.0047732515401947735,4.7368421052631575
63.64064257828481,3182.0321289142407,-7430.015099119475,0.0047132121018813025,5.263157894736842
67.79070574618264,3389.5352873091338,-7929.675071558137,0.004655905306708499,5.789473684210526
71.73790842328565,3586.8954211642813,-8403.566247881732,0.004601103724416791,6.315789473684211
75.50272735849113,3775.136367924554,-8854.11024365756,0.004548608004263739,6.842105263157895
79.10248769134606,3955.124384567303,-9283.401000031263,0.00449824206332809,7.368421052631579
82.55201307792895,4127.600653896447,-9693.262641471643,0.004449849063433595,7.894736842105263
85.86409088820557,4293.204544410278,-10085.292625958748,0.004403289714994111,8.421052631578947
89.0499213633349,4452.496068166744,-10460.900130474627,0.004358438393749112,8.947368421052632
92.11919686486868,4605.959843243433,-10821.435732582373,0.004296560023027262,9.473684210526315
95.08053338321396,4754.026669160698,-11167.91320363224,0.004255188736558605,10.0
0.0,0.0,9.344220584571303,0.0054126404856501146,0.0
9.707221316308525,485.36106581542657,-1036.5734130700876,0.005311441642852108,0.5263157894736842
18.018431815304467,900.921590765223,-1977.3439367336905,0.005188894389432699,1.0526315789473684
25.356152656018033,1267.8076328009013,-2832.4215789812442,0.005103076965283606,1.5789473684210527
