z,p,T_rho,T,qv,h,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent
5250.0,53046.06117235418,261.3433641975783,260.9122260167401,0.0027187458293030935,45956.16689077246,261.11343608382134,0.0014488032446663313,43005.71239131786,267.8500313048043,267.1123136016615,0.004544047365344926,56765.232711822384,5358.726200427443,0.24423962138036415,265.5414936319677,264.92795611019,0.003810306328350795,52728.060903549835,2310.146490360038,0.1575844478692201,0.00032500000000000004
5300.0,52700.34540410298,260.9651118484756,260.54529324911977,0.002651093204764977,45908.22200515632,260.7413020828798,0.0014122635674345691,43030.49738948319,267.54063560321754,266.8161676774368,0.004467386978433134,56765.232711822384,5358.726200427443,0.24718203738847866,265.1934132163107,264.5933175720202,0.0037315404698553926,52684.310335244794,2310.146490360038,0.1589470566569329,0.0003233333333333333
5350.0,52356.38656143076,260.5858488244171,260.1771573768279,0.002584478587925449,45861.69879053627,260.36804967654575,0.0013763061151967698,43055.629495041605,267.23011272552253,266.5187924505653,0.004391206938762434,56765.232711822384,5358.726200427443,0.2501295798060116,264.84391478379797,264.2571141667248,0.0036535110663952373,52640.868176988864,2310.146490360038,0.16029890820998535,0.00032166666666666666
5400.0,52014.17692173636,260.2055529510267,259.8077972707014,0.0025188990515360764,45816.567842700395,259.993657411915,0.0013409284764726846,43081.08064504569,266.9184449471909,266.22016909984745,0.004315514883497162,56765.232711822384,5358.726200427443,0.2530824947258726,264.4929780375861,263.91932445500913,0.0035762269571558434,52597.7346029201,2310.146490360038,0.16164005580259133,0.00032
5450.0,51673.70877070728,259.82420241480713,259.4371921654458,0.0024543516370768657,45772.80004753792,259.61810419684554,0.0013061282283040113,43106.82311353599,266.6056144582395,265.9202787171071,0.004240318487084011,56765.232711822384,5358.726200427443,0.2560410136075915,264.1405826960461,263.57992702976793,0.0034996969217887487,52554.90966010967,2310.146490360038,0.16297053994744173,0.00031833333333333334
5500.0,51334.97440319299,259.4417757826263,259.06532168052325,0.0023908333465846995,45730.36658133839,259.24136932013977,0.0012719029322619418,43132.82952180557,266.29160336867074,265.6191023131186,0.004165625458942045,56765.232711822384,5358.726200427443,0.25900535261290014,263.7867085094079,263.2389005338151,0.0034239296742034618,52512.393270650085,2310.146490360038,0.1642903881657059,0.00031666666666666665
5550.0,50997.966124086204,259.0582520218111,258.6921658416691,0.002328341134277667,45689.23891122912,258.8634324723458,0.0012382501303471374,43159.072849027856,265.97639371438817,265.3166208240429,0.004091443540949531,56765.232711822384,5358.726200427443,0.2619757119277837,263.43133527734665,262.89622367861415,0.003348933855972086,52470.185233780285,2310.146490360038,0.165599614766149,0.000315
5600.0,50662.6762492118,258.67361052081884,258.3177051030031,0.0022668718979887135,45649.38879574945,258.4842737671453,0.0012051673407897142,43185.526443234754,265.65996746360804,265.01281511839244,0.004017780504719567,56765.232711822384,5358.726200427443,0.2649522750727062,263.0744428675321,262.5518752640291,0.0032747180293391017,52428.2852280489,2310.146490360038,0.16689822063539303,0.0003133333333333334
5650.0,50329.09710622394,258.2878311104476,257.94192036969434,0.002206422470423097,45610.788285560055,258.1038737632882,0.001172652053757097,43212.164032624896,265.3423065237827,264.7076660045454,0.003944644148656394,56765.232711822384,5358.726200427443,0.26793520820276195,262.716011235157,262.2058341991151,0.0032012906698295606,52386.69281351724,2310.146490360038,0.16818619304145013,0.00031166666666666663
5700.0,49997.221035511844,257.90089408554525,257.56479302113775,0.0021469896102559393,45573.40972428515,257.7222134870329,0.0011407017269787162,43238.959737182915,265.02339274905825,264.4011542388285,0.0038720422947839455,56765.232711822384,5358.726200427443,0.27092465939992516,262.3560204434594,261.8580795239616,0.0031286601584494243,52345.407434003224,2310.146490360038,0.1694635054527609,0.00031
