CAPE_u,CAPE_ext,dh,sat_def,P,RH
10077.965052372956,5005.121506664796,-13627.530903818391,0.004685833592857701,8.566142840923755,0.07254091098209181
10321.593618391478,4977.6813256993855,-13713.621995741138,0.004590215167431396,9.026023965438416,0.07254091098209181
10352.492044590183,4973.609461923754,-13723.591648489848,0.0045781576707385994,9.085806907076071,0.07254091098209181
10656.291771430673,4926.529831798297,-13810.287340724528,0.004460452221310672,9.69176377347724,0.07254091098209181
2547.4781664840566,2123.8504384036282,-4781.214682149548,0.007804337532823653,0.9639096215349929,0.09589692092977897
3975.583980637873,3123.0666321558765,-7257.1235379098725,0.007155012450165037,1.767727829392317,0.09589692092977897
4359.5699815139815,3361.97035968783,-7872.705948549039,0.006989466440563834,2.023633647952303,0.09589692092977897
5209.231918085628,3839.6204602613634,-9144.217289483684,0.006621257013109858,2.6586996145951955,0.09589692092977897
5287.622874626694,3879.938964751007,-9254.84336376594,0.006587242569317872,2.72241561845159,0.09589692092977897
5684.823160665223,4073.9413399334103,-9797.139488543668,0.006414994425247508,3.0595662415065252,0.09589692092977897
6960.469414543019,4572.887594317055,-11322.504521167764,0.005838425870989643,4.320930397751037,0.09589692092977897
7114.442346449115,4619.503575218822,-11483.4841262529,0.005773370452674872,4.493615021437886,0.09589692092977897
7170.575705799227,4635.736557973675,-11540.896071701689,0.005749698969966585,4.557762898336111,0.09589692092977897
8153.75847462174,4852.146602255098,-12434.2506214842,0.005339777623831127,5.79219568941896,0.09589692092977897
8494.428382453423,4896.316162191234,-12693.6589747529,0.0052001363231069415,6.2730884070244315,0.09589692092977897
8971.051300308825,4930.774728621504,-13012.84455718154,0.005007173361139272,6.997071338107496,0.09589692092977897
9078.4324300643,4934.099782531068,-13077.696778260608,0.00496411197299132,7.168901891589956,0.09589692092977897
9094.333362718748,4934.452704829528,-13087.079381892952,0.004957748758752329,7.194629559509368,0.09589692092977897
9330.308850274887,4935.472008560814,-13219.620900118476,0.004863733919068905,7.585195298352101,0.09589692092977897
9448.718638548278,4933.001923501018,-13281.402671447198,0.004816857660282825,7.787509039657946,0.09589692092977897
9882.215171272363,4906.973634605259,-13480.968120316036,0.0046280167903850295,8.566142840923755,0.09589692092977897
10123.157598464308,4881.036032493046,-13573.678029064671,0.004535485915736511,9.026023965438416,0.09589692092977897
10153.721494899803,4877.164468467008,-13584.510581576258,0.004523813014130751,9.085806907076071,0.09589692092977897
10454.303846455903,4832.175488152478,-13679.95794910418,0.004409806498931003,9.69176377347724,0.09589692092977897
2540.68796377013,2118.1750392663175,-4769.07468791389,0.007784497850855863,0.9639096215349929,0.09824690356012891
3965.5034013973286,3115.116160192828,-7240.384749944984,0.007138454578225491,1.767727829392317,0.09824690356012891
4348.669424563039,3353.5274644219107,-7855.071066226126,0.006973743173883687,2.023633647952303,0.09824690356012891
5196.613572262717,3830.271265922903,-9125.127938170786,0.006607327448474209,2.6586996145951955,0.09824690356012891
