z,p,T_rho,T,qv,h,qsat_env,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent,dh,dz,sat_def
11100.0,23396.297084956375,217.7690241185814,217.76205767399,5.2635109269097026e-05,53315.31178112838,5.265895592184555e-05,217.76553931824137,2.6329056622569438e-05,53255.4365229027,220.82051930228403,220.8100752696996,7.782083485192821e-05,56442.20953766283,1306.2153958913943,0.13746292831721663,217.7690241185814,217.76553931824137,5.2635109269097026e-05,53315.31178112838,5.8981850338080815,-0.016530425653355964,7.346387695739803e-05,-2994.668129514008,4200.0,0.0030512289680990645
11150.0,23213.426107998337,217.29045927009867,217.28387683584793,4.984316152228711e-05,53318.08926477589,4.986459359163455e-05,217.28716663782518,2.4931918987563096e-05,53261.39944798108,220.34196376019818,220.3320778481028,7.382195929818426e-05,56442.20953766283,1306.2153958913943,0.1377660995721208,217.29045927009867,217.28716663782518,4.984316152228711e-05,53318.08926477589,5.8981850338080815,-0.01663933525005889,7.335621869324565e-05,-2994.668129514008,4200.0,0.0030512289680990645
11200.0,23031.586452347463,216.8115860860698,216.80536841903174,4.718500255551468e-05,53320.8655444815,4.720425296802693e-05,216.80847598425348,2.360178791322598e-05,53267.20805676125,219.8629852691769,219.85363057748341,7.000714878416097e-05,56442.20953766283,1306.2153958913943,0.13806561967771092,216.8115860860698,216.80847598425348,4.718500255551468e-05,53320.8655444815,5.8981850338080815,-0.016747352161538203,7.32489584847262e-05,-2994.668129514008,4200.0,0.0030512289680990645
11250.0,22850.77430030359,216.33241694350332,216.32654565073074,4.465503919052578e-05,53323.640112810695,4.467231962708553e-05,216.32948016112266,2.233585658884799e-05,53272.86826200447,219.3836005412394,219.37475129287833,6.636915615308222e-05,56442.20953766283,1306.2153958913943,0.1383616543312962,216.33241694350332,216.32948016112266,4.465503919052578e-05,53323.640112810695,5.8981850338080815,-0.01685449278975126,7.314209390788708e-05,-2994.668129514008,4200.0,0.0030512289680990645
11300.0,22670.985853573136,215.85296381039893,215.847421318225,4.2247866016675876e-05,53326.41248809248,4.2263368724059076e-05,215.850191547439,2.1131412958120104e-05,53278.385786229504,218.90382578833618,218.89545729261417,6.290094973601002e-05,56442.20953766283,1306.2153958913943,0.13865436672833176,215.85296381039893,215.850191547439,4.2247866016675876e-05,53326.41248809248,5.8981850338080815,-0.01696077358150495,7.30356225594798e-05,-2994.668129514008,4200.0,0.0030512289680990645
11350.0,22492.21733268484,215.37323825333215,215.36800777719628,3.9958261753247094e-05,53329.182213453714,3.997216121397136e-05,215.3706221055771,1.9985837832277598e-05,53283.766164911634,218.42367672777198,218.41576534430013,5.9595711098686466e-05,56442.20953766283,1306.2153958913943,0.13894391743813486,215.37323825333215,215.3706221055771,3.9958261753247094e-05,53329.182213453714,5.8981850338080815,-0.017066211001244717,7.292954205673182e-05,-2994.668129514008,4200.0,0.0030512289680990645
11400.0,22314.464976421805,214.89325144529244,214.88831696030044,3.7781185509064805e-05,53331.9488558771,3.7793639979334456e-05,214.890783389495,1.889660295659865e-05,53289.0147498291,217.9431685882346,217.93569169146153,5.644683252203485e-05,56442.20953766283,1306.2153958913943,0.13923046429347607,214.89325144529244,214.890783389495,3.7781185509064805e-05,53331.9488558771,5.8981850338080815,-0.017170821505545962,7.282385003712152e-05,-2994.668129514008,4200.0,0.0030512289680990645
11450.0,22137.725041270085,214.4130141737391,214.40836038596547,3.571177295443369e-05,53334.712005282956,3.572292587944681e-05,214.41068655317014,1.7861269037501465e-05,53294.13671253842,217.46231611637782,217.45525206075843,5.344791423886698e-05,56442.20953766283,1306.2153958913943,0.13951416229355737,214.4130141737391,214.41068655317014,3.571177295443369e-05,53334.712005282956,5.8981850338080815,-0.017274621519294642,7.271854415815616e-05,-2994.668129514008,4200.0,0.0030512289680990645
11500.0,21961.993800883407,213.93253684884377,213.92814916737947,3.3745332419651074e-05,53337.471273635034,3.3755313734997553e-05,213.93034235922283,1.6877483737112444e-05,53299.13704796254,216.98113358390827,216.97446166973475,5.059276144869224e-05,56442.20953766283,1306.2153958913943,0.13979516351976756,213.93253684884377,213.93034235922283,3.3745332419651074e-05,53337.471273635034,5.8981850338080815,-0.017377627413531757,7.261362209715275e-05,-2994.668129514008,4200.0,0.0030512289680990645
11550.0,21787.267545564104,213.45182951188735,213.4476940216363,3.1877340933590434e-05,53340.22629407025,3.188626826096123e-05,213.44976118769594,1.5942979641809253e-05,53304.020578076204,216.49963479512604,216.49333523504575,4.7875381131808044e-05,56442.20953766283,1306.2153958913943,0.1400736170635934,213.45182951188735,213.44976118769594,3.1877340933590434e-05,53340.22629407025,5.8981850338080815,-0.017479855484873463,7.250908155102202e-05,-2994.668129514008,4200.0,0.0030512289680990645
11600.0,21613.542581760015,212.97090184378303,212.96700527900765,3.01034402150987e-05,53342.97672005255,3.0111419960011912e-05,212.96895304495897,1.5055572210864089e-05,53308.79195567179,216.01783309487342,216.01188698111372,4.528997868309894e-05,56442.20953766283,1306.2153958913943,0.1403496689661474,212.97090184378303,212.96895304495897,3.01034402150987e-05,53342.97672005255,5.8981850338080815,-0.017581321936475994,7.240492023605518e-05,-2994.668129514008,4200.0,0.0030512289680990645
11650.0,21440.81523157723,212.48976317369718,212.48609289231197,2.841943262918908e-05,53345.72222455068,2.84265609879771e-05,212.48792757270982,1.4213157710957975e-05,53313.45566819297,215.53574137684546,215.53013064916294,4.283095438516615e-05,56442.20953766283,1306.2153958913943,0.1406234621686633,212.48976317369718,212.48792757270982,2.841943262918908e-05,53345.72222455068,5.8981850338080815,-0.017682042860502102,7.23011358877136e-05,-2994.668129514008,4200.0,0.0030512289680990645
11700.0,21269.081832308475,212.00842248774293,212.0049664463532,2.6821277119278787e-05,53348.46249923982,2.682764100212042e-05,212.0066940570474,1.3413711141970386e-05,53318.016041622504,215.05337209221963,215.04807950658872,4.0492899739600706e-05,56442.20953766283,1306.2153958913943,0.1408951364733794,212.00842248774293,212.0066940570474,2.6821277119278787e-05,53348.46249923982,5.8981850338080815,-0.01778203422201355,7.219772626042108e-05,-2994.668129514008,4200.0,0.0030512289680990645
