B,CAPE,dh,sat_def,P
0.0,0.0,9.124883171498368,0.004714320591693022,0.0
5.164619205907155,258.23096029535765,-509.62546751851914,0.0046495232954981034,0.5263157894736842
9.7963547716054,489.8177385802701,-995.6245545083366,0.0046113730739746105,1.0526315789473684
14.019985374520932,700.9992687260464,-1452.7476052672137,0.004574923445307433,1.5789473684210527
17.91765893245526,895.8829466227628,-1884.2558376275483,0.004540026135146787,2.1052631578947367
21.546893200188396,1077.3446600094196,-2292.879930072195,0.004506552449889817,2.631578947368421
24.949860502202448,1247.493025110122,-2680.929968828663,0.004474389660131953,3.1578947368421053
28.158629364236674,1407.931468211834,-3050.377793912099,0.004443438592400347,3.6842105263157894
31.198234653417554,1559.911732670877,-3402.920754453,0.004413611376906314,4.2105263157894735
34.0886972141016,1704.4348607050797,-3740.030671618486,0.004384829529197481,4.7368421052631575
36.846380265334254,1842.3190132667128,-4062.9920728317156,0.004357023188241756,5.263157894736842
39.484837439751196,1974.2418719875593,-4372.933579572324,0.004330129260009715,5.789473684210526
42.01540467244108,2100.770233622054,-4670.852020704988,0.004304090667066657,6.315789473684211
44.447840652891166,2222.3920326445586,-4957.632115952787,0.004278856051165452,6.842105263157895
46.79037463952258,2339.5187319761294,-5234.063392814314,0.004254378497994474,7.368421052631579
49.050291920487865,2452.514596024395,-5500.853291934931,0.0042306150262757004,7.894736842105263
51.233831374098926,2561.691568704946,-5758.638119452393,0.004207526500437045,8.421052631578947
53.346604057359166,2667.3302028679577,-6007.992253338591,0.004185077163683439,8.947368421052632
55.39345490115305,2769.672745057651,-6249.436646462716,0.004163233761472319,9.473684210526315
57.378858692615694,2868.942934630784,-6483.444804088824,0.004141965660196638,10.0
0.0,0.0,9.124883171498368,0.004624337932727665,0.0
5.066747175787915,253.33735878939578,-499.7473739633424,0.004561553434417946,0.5263157894736842
9.612597019790215,480.62985098951077,-976.6922599383324,0.004524864257607886,1.0526315789473684
13.759537998647751,687.9768999323878,-1425.4780614200718,0.004489796384398294,1.5789473684210527
17.587858088387197,879.3929044193602,-1849.2779210445224,0.004456208958190164,2.1052631578947367
21.153759474442694,1057.6879737221343,-2250.7491272364205,0.004423979779939376,2.631578947368421
24.498449127830817,1224.9224563915407,-2632.1400308863595,0.004393001728776296,3.1578947368421053
27.653257159748083,1382.6628579874048,-2995.3701093373966,0.004363180514897873,3.6842105263157894
30.642614560243366,1532.1307280121687,-3342.091815653941,0.004334432666218782,4.2105263157894735
33.48608794433297,1674.3043972166474,-3673.7383490042193,0.004306683534975572,4.7368421052631575
36.199689636022455,1809.9844818011225,-3991.5607664855343,0.004279866627018315,5.263157894736842
38.79660113584752,1939.830056792376,-4296.658338674628,0.004253921997326691,5.789473684210526
41.28795126881217,2064.3975634406097,-4590.002250476857,0.004228795310956449,6.315789473684211
43.683218363743315,2184.160918187166,-4872.454687798134,0.00420443760111288,6.842105263157895
45.99047727841584,2299.5238639207923,-5144.7849564387725,0.004180804316008598,7.368421052631579
48.216839445186324,2410.8419722593144,-5407.682696433963,0.004157854505825042,7.894736842105263
50.36839238450181,2518.4196192250915,-5661.768352975603,0.004135550819264719,8.421052631578947
52.4506241357969,2622.5312067898453,-5907.601936087543,0.004113859232237614,8.947368421052632
54.46828030945647,2723.414015472824,-6145.691485395459,0.004092748110430446,9.473684210526315
56.42568760189788,2821.2843800948926,-6376.498925420754,0.004072188211773745,10.0
0.0,0.0,9.124883171498368,0.004534596706238481,0.0
4.969039493486523,248.45197467432618,-489.8878089990467,0.00447378948029785,0.5263157894736842
9.429074192996,471.4537096498,-957.7875733451729,0.004438529304973442,1.0526315789473684
13.49932593516715,674.9662967583577,-1398.2374501155136,0.004404813728206786,1.5789473684210527
17.258239054660674,862.9119527330337,-1814.3238647810213,0.004372509032443516,2.1052631578947367
20.76071196682775,1038.0355983413876,-2208.6318160182927,0.004341499263809231,2.631578947368421
24.047007024296978,1202.3503512148482,-2583.348817508806,0.004311682701564942,3.1578947368421053
27.147686600131475,1357.3843300065732,-2940.34272108008,0.0042829697628003335,3.6842105263157894
30.086619135688633,1504.3309567844317,-3281.221700664093,0.004255281206428482,4.2105263157894735
32.882924265413784,1644.146213270689,-3607.380834074909,0.004228546092933309,4.7368421052631575
35.55222096312217,1777.6110481561082,-3920.038154990012,0.004202701161765792,5.263157894736842
38.107367189429496,1905.368359471476,-4220.263930992725,0.004177689511749638,5.789473684210526
40.5592739988496,2027.9636999424804,-4509.004009572338,0.0041534594583783335,6.315789473684211
42.91713337074274,2145.8566685371375,-4787.098291527604,0.004129964351647851,6.842105263157895
45.18889644558881,2259.444822279439,-5055.296104753637,0.004107161898605857,7.368421052631579
47.38143574393827,2369.0717871969136,-5314.2694627482415,0.004085013131771568,7.894736842105263
49.500773371620795,2475.0386685810395,-5564.623030288109,0.004063482466909997,8.421052631578947
51.55218982131986,2577.6094910659926,-5806.902817683804,0.004042537430017018,8.947368421052632
53.540403564487555,2677.0201782243785,-6041.603861284268,0.004022148055746245,9.473684210526315
55.469551067870064,2773.4775533934994,-6269.176666647589,0.004002286437260324,10.0
0.0,0.0,9.124883171498368,0.00444509538351064,0.0
4.871495369757033,243.57476848785168,-480.04668507378665,0.004386230199086469,0.5263157894736842
9.245785229395201,462.28926146975994,-938.9103829980813,0.004352367211003579,1.0526315789473684
13.239348099026994,661.9674049513497,-1371.025673363285,0.00431997464701269,1.5789473684210527
16.92880080558435,846.4400402792172,-1779.393603708486,0.004288925657954816,2.1052631578947367
20.36775036476875,1018.3875182384373,-2166.5279696579964,0.004259110292863219,2.631578947368421
23.595521125820152,1179.7760562910082,-2534.556335796631,0.0042304320284374305,3.1578947368421053
26.641916461841774,1332.0958230920896,-2885.2956582060724,0.004202805816520254,3.6842105263157894
29.53024681779847,1476.5123408899237,-3220.310443724142,0.004176156484798377,4.2105263157894735
32.27919965311301,1613.9599826556505,-3540.9581536988335,0.004150416670069822,4.7368421052631575
34.90397148283457,1745.198574141728,-3848.424218625056,0.004125526234952894,5.263157894736842
37.417138713340435,1870.856935667022,-4143.750274200764,0.004101431200066335,5.789473684210526
39.82936559303068,1991.4682796515337,-4427.85712768096,0.004078082447579712,6.315789473684211
42.14957947353872,2107.4789736769367,-4701.5626425477385,0.004055435571135269,6.842105263157895
44.38560362225702,2219.2801811128525,-4965.596414045649,0.004033450437316569,7.368421052631579
46.544071595924244,2327.2035797962117,-5220.613003285529,0.0040120900076851835,7.894736842105263
48.630942434356484,2431.5471217178238,-5467.201458276213,0.003991320405720631,8.421052631578947
50.65129521278484,2532.5647606392417,-5705.893907642094,0.003971110668069123,8.947368421052632
52.60980328403181,2630.4901642015907,-5937.172548881128,0.003951432405707354,9.473684210526315
54.51047141517683,2725.523570758844,-6161.476544683654,0.0039322590376928,10.0
0.0,0.0,9.124883171498368,0.004355832451891608,0.0
4.774114022051979,238.70570110259894,-470.22391536070063,0.0042988743696649265,0.5263157894736842
9.062729076050253,453.13645380251256,-920.0605780572005,0.004266376981484774,1.0526315789473684
12.979603414461028,648.980170723051,-1343.8426340005826,0.004235278320655712,1.5789473684210527
16.599542324580685,829.9771162290344,-1744.4870734341675,0.004205458143585265,2.1052631578947367
19.974887382630936,998.7443691315473,-2124.4375621159197,0.004176812266949828,2.631578947368421
23.143990400414165,1157.199520020708,-2485.7625936788827,0.004149249167772556,3.1578947368421053
