z,p,T_rho,T,qv,h,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent
1200.0,87594.37750696001,290.9292983985022,288.8931306594749,0.011596392067629968,56765.232711822384,289.69117544390707,0.007025244072475896,46078.03223759258,290.9292983985022,288.8931306594749,0.011596392067629968,56765.232711822384,3069.126835705406,0.0,290.9292983985022,289.69117544390707,0.011596392067629968,56765.232711822384,1005.5516387138382,0.0,0.0
1250.0,87081.38557403663,290.4429874229482,288.4102232968433,0.011596392067629968,56765.232711822384,289.2352427984093,0.006865312166048751,45705.01924281127,290.4429874229482,288.4102232968433,0.011596392067629968,56765.232711822384,3069.126835705406,0.0,290.4429874229482,289.2352427984093,0.011596392067629968,56765.232711822384,1005.5516387138382,0.0,0.0
1300.0,86570.54654991218,289.95667644739416,287.9273159342118,0.011596392067629968,56765.232711822384,288.77872354138367,0.006708146751461772,45338.49530509712,289.95667644739416,287.9273159342118,0.011596392067629968,56765.232711822384,3069.126835705406,0.0,289.95667644739416,288.77872354138367,0.011596392067629968,56765.232711822384,1005.5516387138382,0.0,0.0
1350.0,86061.85498442088,289.4703654718402,287.44440857158025,0.011596392067629968,56765.232711822384,288.3216247225541,0.0065537220527684655,44978.39971498378,289.4703654718402,287.44440857158025,0.011596392067629968,56765.232711822384,3069.126835705406,0.0,289.4703654718402,288.3216247225541,0.011596392067629968,56765.232711822384,1005.5516387138382,0.0,0.0
1400.0,85555.30543208809,289.01581488557343,286.9954290500708,0.011582595468093988,56765.232711822384,287.8934569600875,0.006414253742198952,44685.27863319983,289.01581488557343,286.9954290500708,0.011582595468093988,56765.232711822384,3069.126835705406,0.0,289.01581488557343,287.8934569600875,0.011582595468093988,56765.232711822384,1005.5516387138382,0.0,0.0004533333333333333
1450.0,85050.94771913977,288.6602632023017,286.67257200022306,0.011407995094908181,56491.42041937361,287.5568828034636,0.006313178237026653,44581.37167340992,288.76806985804967,286.7673334130226,0.011479071434676823,56765.232711822384,3069.126835705406,0.0036637647355937737,288.7466913938453,287.5568828034636,0.011464949628252194,56710.87291846858,1005.5516387138382,0.0029372264461936916,0.0004516666666666667
1500.0,84548.9475046211,288.30628244487684,286.3507125802237,0.01123625589279254,56223.42909088892,287.2215237996635,0.006213877556561023,44483.21254509799,288.5202993160616,286.53908161164406,0.011376138973753017,56765.232711822384,3069.126835705406,0.007282205189974837,288.4773631673273,287.2215237996635,0.011347968205699267,56656.290162865815,1005.5516387138382,0.0058212463252864674,0.00045000000000000004
1550.0,84049.29936864744,287.9528898445175,286.0289927387876,0.011066705114123348,55961.184205594975,286.88647060659935,0.006115957468614208,44388.88940444111,288.2719616232858,286.31019710523435,0.011273444018632624,56765.232711822384,3069.126835705406,0.010870160571777292,288.2072110392343,286.88647060659935,0.011231249764468022,56601.51131358586,1005.5516387138382,0.008664232963661003,0.0004483333333333333
1600.0,83551.99617285868,287.60006181025756,285.7073962265001,0.010899308742236694,55704.572612506294,286.55170471311254,0.006019394351417849,44298.32290975819,288.0230530049266,286.0806754563351,0.011170990442386862,56765.232711822384,3069.126835705406,0.014428173601858186,287.9362348522578,286.55170471311254,0.011114804701878889,56546.554514994714,1005.5516387138382,0.011466817918135142,0.00044666666666666666
1650.0,83057.03074012266,287.24777186587886,285.3859040923024,0.010734031606226805,55453.48488073684,286.21720480295346,0.005924164036568161,44211.42954621255,287.77356754090096,285.850510327772,0.011068780787462443,56765.232711822384,3069.126835705406,0.017956816648085773,287.6644318768816,286.21720480295346,0.010998641745826921,56491.43747277115,1005.5516387138382,0.014229648088778173,0.00044500000000000003
1700.0,82564.39585049274,286.8959942039914,285.06449781583933,0.01057083968602004,55207.814926819025,285.88295006487596,0.005830243138997478,44128.12831400516,287.52349923774733,285.61969530298825,0.010966817636339343,56765.232711822384,3069.126835705406,0.021456641101683632,287.3917991853742,285.88295006487596,0.010882769525230537,56436.177437101636,1005.5516387138382,0.01695334534335551,0.00044333333333333334
1750.0,82074.084243332,286.5447036241251,284.7431592597038,0.010409700041569823,54967.45981922185,285.5489201400542,0.005737609010903505,44048.34055788474,287.2728420202158,285.38822387852775,0.010865103606802718,56765.232711822384,3069.126835705406,0.024928179007698767,287.1183336460552,285.5489201400542,0.010767196568687604,56380.7912160477,1005.5516387138382,0.019638508211675215,0.00044166666666666665
1800.0,81586.08861929996,286.19387548809755,284.42187063638846,0.010250580755651035,54732.31959880226,285.21509508521336,0.005646239703876682,43971.98983325097,287.02158973055487,285.156089463285,0.010763641352282936,56765.232711822384,3069.126835705406,0.02837194438440731,286.84403192608926,285.21509508521336,0.010651931308649614,56325.29518808597,1005.5516387138382,0.02228571329774645,0.00044
1850.0,81100.40164223308,285.8434856792145,284.100614478154,0.010093450881263354,54502.29711405888,284.88145533899797,0.005556113933994248,43899.00178307907,286.7697361277598,284.9232853777219,0.010662433562181524,56765.232711822384,3069.126835705406,0.03178843442465867,286.568890494056,284.88145533899797,0.010536982085377502,56269.70531398921,1005.5516387138382,0.024895516568047112,0.0004383333333333334
1900.0,80617.01594092978,285.4935105649543,283.7793736095557,0.009938280393202922,54277.29786969181,284.54798169128514,0.005467211049598253,43829.304024651254,286.5172748868156,284.6898048530773,0.010561482962200667,56765.232711822384,3069.126835705406,0.0351781305907273,286.29290562234627,284.54798169128514,0.010422357150714613,56214.03714810011,1005.5516387138382,0.0274684545280792,0.00043666666666666664
1950.0,80135.92411084485,285.1439269627935,283.4581311223647,0.009785040143387736,54057.22988714845,284.2146552551536,0.005379511001494244,43762.82604513285,286.26419959793213,284.45564103056995,0.010460792314675295,56765.232711822384,3069.126835705406,0.03854149961308482,286.01607338940033,284.2353002552948,0.010308064671687947,56158.30584904459,1005.5516387138382,0.030005045298157125,0.000435
2000.0,79657.11871570312,284.79471210887044,283.13687035265417,0.009633701819570543,53842.00357598662,283.8814574412501,0.005292994315337193,43699.49910513885,286.01050376577587,284.22078696059793,0.010360364418907557,56765.232711822384,3069.126835705406,0.04187899440240598,285.7383896818061,283.97889103286815,0.010194112733950135,56102.52618992699,1005.5516387138382,0.032505789598227725,0.00043333333333333337
2050.0,79180.5922890365,284.4458436292164,282.8155748598442,0.009484237907112659,53631.53161501834,283.548369934326,0.005207642065997255,43639.25614953367,285.7561808086969,283.98523560193416,0.01026020211150233,56765.232711822384,3069.126835705406,0.045191054883050606,285.4598501962686,283.7215362038279,0.01008050934507121,56046.71256804544,1005.5516387138382,0.034971171650334684,0.0004316666666666667
