z,T_rho,T,p,qv,qsat,ql,qi,h,T_env,q_env,h_env,ent
7150.0,257.3274551874366,256.94889964246516,41891.72640454652,0.0024239820696767794,0.0024239820696767794,0.0,0.0,59876.49044860163,257.05978650293787,0.0017132075326303402,58220.479139381045,6.993006993006993e-05
7200.0,256.9788274529317,256.6098303619364,41614.45982598928,0.0023658990291464603,0.0023658990291464603,0.0,0.0,59880.84275839003,256.71797088308796,0.001671829795521475,58263.81096997498,6.944444444444444e-05
7250.0,256.62868797417764,256.26911143452065,41338.65595691802,0.0023085625112905916,0.0023085625112905916,0.0,0.0,59885.42293252367,256.37454287418916,0.0016309978741237854,58306.90056857324,6.896551724137931e-05
7300.0,256.27701838840994,255.9267241798352,41064.307440133096,0.0022519765952252065,0.0022519765952252065,0.0,0.0,59890.221874663635,256.02948397025415,0.00159071422876785,58349.735099815625,6.84931506849315e-05
7350.0,255.92380061120718,255.58265021733732,40791.40694345384,0.002196145253654523,0.002196145253654523,0.0,0.0,59895.23051843693,255.68277595917093,0.0015509812405455907,58392.301822336354,6.802721088435374e-05
7400.0,255.5690168590157,255.23687149031713,40519.947160136035,0.002141072343626868,0.002141072343626868,0.0,0.0,59900.43982854105,255.33440094620835,0.0015118012050888416,58434.588096916974,6.756756756756757e-05
7450.0,255.2126496724465,254.88937029068495,40249.920809302064,0.0020867615970775323,0.0020867615970775323,0.0,0.0,59905.84080213365,254.9843413783088,0.0014731763262097043,58476.5813950982,6.711409395973154e-05
7500.0,254.85468194032202,254.5401292845283,39981.32063638321,0.0020332166111693196,0.0020332166111693196,0.0,0.0,59911.424470509475,254.63258006914234,0.0014351087094099672,58518.26930824316,6.666666666666667e-05
7550.0,254.4950969244436,254.1891315384072,39714.13941357509,0.0019804408384434605,0.0019804408384434605,0.0,0.0,59917.18190106585,254.2791002248923,0.001397600355268424,58559.639557045004,6.622516556291391e-05
7600.0,254.13387828504784,253.83636054635292,39448.36994030598,0.0019284375767953943,0.0019284375767953943,0.0,0.0,59923.10419955805,253.92388547073907,0.001360653152716255,58600.680001470355,6.578947368421052e-05
7650.0,253.7710101069132,253.48180025752777,39184.00504371825,0.0018772099592917898,0.0018772099592917898,0.0,0.0,59929.18251264398,253.5669198779998,0.0013242688722114979,58641.378651124905,6.535947712418301e-05
7700.0,253.40647692607283,253.12543510449967,38921.03757916308,0.001826760943847372,0.001826760943847372,0.0,0.0,59935.4080307184,253.20818799187884,0.001288449158825573,58681.72367602814,6.493506493506494e-05
7750.0,253.04026375708506,252.76725003207818,38659.460430708445,0.0017770933027822314,0.0017770933027822314,0.0,0.0,59941.77199103519,252.84767485977756,0.0012531955252559688,58721.70341778101,6.451612903225807e-05
7800.0,252.67235612080637,252.40723052665254,38399.26651166029,0.0017282096122821797,0.0017282096122821797,0.0,0.0,59948.265681115074,252.4853660601051,0.0012185093447806285,58761.30640110743,6.41025641025641e-05
7850.0,252.30274007260448,252.04536264596646,38140.448765097084,0.0016801122417873886,0.0016801122417873886,0.0,0.0,59954.880442436355,252.12124773152502,0.0011843918441710156,58800.52134574623,6.369426751592356e-05
7900.0,251.93140223094596,251.68163304925727,37883.00016441741,0.0016328033433361817,0.0016328033433361817,0.0,0.0,59961.60767440362,251.75530660256948,0.0011508440965826636,58839.33717867266,6.329113924050633e-05
7950.0,251.55832980628364,251.31602902768074,37626.91371390021,0.0015862848408935515,0.0015862848408935515,0.0,0.0,59968.43883858937,251.38753002154138,0.0011178670144430314,58877.74304661876,6.289308176100629e-05
8000.0,251.18351063016354,250.94853853493646,37372.182449277694,0.0015405584196960297,0.0015405584196960297,0.0,0.0,59975.36546324229,251.01790598662254,0.001085461342358241,58915.72832886444,6.25e-05
8050.0,250.8069331844657,250.5791502180013,37118.79943832067,0.001495625515646516,0.001495625515646516,0.0,0.0,59982.37914805319,250.6464231760965,0.0010536276500618079,58953.282650264984,6.211180124223603e-05
8100.0,250.42858663068563,250.20785344787276,36866.7577814352,0.0014514873047951277,0.0014514873047951277,0.0,0.0,59989.471569170026,250.27307097859028,0.0010223663254296334,58990.39589447955,6.17283950617284e-05
8150.0,250.04846083915834,249.83463835021686,36616.050612271116,0.0014081446929440763,0.0014081446929440763,0.0,0.0,59996.6344844511,249.89783952323177,0.0009916775675873166,59027.05821736177,6.134969325153375e-05
8200.0,249.6665464181188,249.45949583580932,36366.67109834067,0.0013655983054164413,0.0013655983054164413,0.0,0.0,60003.859738943574,249.52071970961268,0.0009615613801365966,59063.26006046845,6.097560975609756e-05
8250.0,249.2828347424885,249.0824176306524,36118.61244164744,0.001323848477030689,0.001323848477030689,0.0,0.0,60011.13927057385,249.14170323744216,0.0009320175645295672,59098.99216464232,6.0606060606060605e-05
8300.0,248.89731798227248,248.70339630564473,35871.86787932432,0.0012828952423244756,0.0012828952423244756,0.0,0.0,60018.46511603407,248.76078263577122,0.0009030457136200635,59134.24558362125,6.0240963855421684e-05
8350.0,248.50998913044523,248.32242530567515,35626.43068428003,0.001242738326072788,0.001242738326072788,0.0,0.0,60025.82941684769,248.37795129166048,0.0008746452054227477,59169.01169762177,5.988023952095808e-05
8400.0,248.1208420301976,247.93949897800792,35382.29416585271,0.0012033771341466892,0.0012033771341466892,0.0,0.0,60033.22442559502,247.99320347816058,0.0008468151971112709,59203.28222684311,5.9523809523809524e-05
8450.0,247.72987140141777,247.55461259982138,35139.451670469934,0.0011648107447603223,0.0011648107447603223,0.0,0.0,60040.64251227861,247.60653438147108,0.0008195546192876635,59237.04924483676,5.9171597633136094e-05
8500.0,247.33707286626935,247.16776240475969,34897.896582313886,0.0011270379001543152,0.0011270379001543152,0.0,0.0,60048.07617080627,247.217940127138,0.0007928621705556052,59270.3051916815,5.882352941176471e-05
8550.0,246.94244297373208,246.77894560835327,34657.62232399057,0.0010900569987645364,0.0010900569987645364,0.0,0.0,60055.51802556787,246.82741780515025,0.000766736312430587,59303.04288690529,5.847953216374269e-05
8600.0,246.54597922296566,246.38816043216278,34418.622357201304,0.0010538660879253147,0.0010538660879253147,0.0,0.0,60062.960838081,246.43496549378904,0.0007411752646200649,59335.25554208878,5.8139534883720933e-05
8650.0,246.147680085357,245.99540612649952,34180.89018341547,0.0010184628571560843,0.0010184628571560843,0.0,0.0,60070.39751367859,246.04058228208905,0.0007161770007067646,59366.93677309024,5.7803468208092484e-05
8700.0,245.7475450251109,245.60068299157538,33944.419344542985,0.000983844632080042,0.000983844632080042,0.0,0.0,60077.82110821031,245.64426829076342,0.000691739244267712,59398.08061182346,5.747126436781609e-05
8750.0,245.34557451824523,245.20399239693688,33709.20342360466,0.0009500083690225447,0.0009500083690225447,0.0,0.0,60085.22483472892,245.24602469145168,0.0006678594654612467,59428.68151752613,5.714285714285714e-05
8800.0,244.94177006985203,244.80533679903888,33475.23604539872,0.0009169506503356456,0.0009169506503356456,0.0,0.0,60092.60207013038,244.84585372414685,0.0006445348781131431,59458.73438745055,5.681818181818182e-05
8850.0,244.53613422949113,244.4047197568182,33242.510877162254,0.0008846676804936831,0.0008846676804936831,0.0,0.0,60099.946361716895,244.44375871266465,0.0006217624373320146,59488.23456691273,5.649717514124294e-05
8900.0,244.1286706045849,244.00214594513068,33011.021629225026,0.0008531552830025751,0.0008531552830025751,0.0,0.0,60107.2514336504,244.03974407801957,0.0005995388376826087,59517.17785863371,5.617977528089888e-05
8950.0,243.71938387168913,243.59762116592157,32780.762055654224,0.0008224088981630979,0.0008224088981630979,0.0,0.0,60114.51119326327,243.6338153495799,0.0005778605119439125,59545.56053131013,5.58659217877095e-05
9000.0,243.3082797855212,243.1911523570063,32551.72595488824,0.0007924235817253978,0.0007924235817253978,0.0,0.0,60121.71973719374,243.22597917387992,0.000556723630477025,59573.3793273522,5.555555555555556e-05
9050.0,242.89536518563392,242.78274759834633,32323.907170357023,0.0007631940044686794,0.0007631940044686794,0.0,0.0,60128.871357311735,242.81624332097522,0.0005361241012252582,59600.631469728374,5.524861878453039e-05
9100.0,242.48064800063392,242.372416115715,32097.299591087365,0.0007347144527361618,0.0007347144527361618,0.0,0.0,60135.960546402144,242.40461668823795,0.0005160575703666275,59627.31466786207,5.4945054945054945e-05
9150.0,242.06413724985015,241.96016828165875,31871.897152291032,0.0007069788299512448,0.0007069788299512448,0.0,0.0,60142.98200357237,241.99110930149567,0.0004965194236356037,59653.42712252308,5.46448087431694e-05
9200.0,241.6458430423738,241.5460156136711,31647.69383593356,0.0006799806591362771,0.0006799806591362771,0.0,0.0,60149.93063935136,241.57573231343562,0.0004775047883283824,59678.96752966914,5.4347826086956524e-05
9250.0,241.22577657339917,241.12997076950987,31424.68367128147,0.0006537130864503216,0.0006537130864503216,0.0,0.0,60156.80158044878,241.15849799920213,0.0004590085360021206,59703.935083188975,5.4054054054054054e-05
9300.0,240.8039501178104,240.7120475396022,31202.86073542616,0.0006281688857571553,0.0006281688857571553,0.0,0.0,60163.59017414322,240.73941974913257,0.0004410252858752022,59728.32947650756,5.3763440860215054e-05
9350.0,240.3803770209726,240.29226083649732,30982.21915378208,0.0006033404642291526,0.0006033404642291526,0.0,0.0,60170.291992270635,240.31851205859212,0.00042354940893190484,59752.150903020105,5.3475935828877e-05
9400.0,239.95507168670142,239.87062668134246,30762.75310055747,0.0005792198689870172,0.0005792198689870172,0.0,0.0,60176.90283478527,239.89579051488175,0.00040657503273075864,59775.400055325124,5.319148936170213e-05
9450.0,239.5280495623992,239.447162187374,30544.456799195465,0.0005557987947692821,0.0005557987947692821,0.0,0.0,60183.41873286705,239.47127178121082,0.0003900960469119065,59798.0781232347,5.291005291005291e-05
9500.0,239.09932712136447,239.0218855404338,30327.32452278343,0.0005330685926195806,0.0005330685926195806,0.0,0.0,60189.83595155271,239.04497357774235,0.0003741061093946948,59820.186790545784,5.2631578947368424e-05
9550.0,238.66892184229596,238.59481597653675,30111.35059442942,0.0005110202795734051,0.0005110202795734051,0.0,0.0,60196.15099186865,238.6169146597369,0.0003585986532524499,59841.72823056456,5.2356020942408376e-05
9600.0,238.23685218603026,238.165973756535,29896.529387603034,0.000489644549319978,0.000489644549319978,0.0,0.0,60202.36059244766,238.187114792838,0.00034356689424732404,59862.70510038254,5.208333333333334e-05
9650.0,237.80313756956883,237.73538013794098,29682.855326439596,0.00046893178380883203,0.00046893178380883203,0.0,0.0,60208.46173061368,237.75559472555827,0.0003290038390038048,59883.12053390856,5.1813471502590674e-05
9700.0,237.3677983374678,237.30305734398928,29470.32288600599,0.0004488720657645611,0.0004488720657645611,0.0,0.0,60214.45162292188,237.3223761590466,0.0003149022937956144,59902.978133673285,5.154639175257732e-05
9750.0,236.93085573067802,236.86902853003542,29258.926592526634,0.0004294551920675536,0.0004294551920675536,0.0,0.0,60220.32772514475,236.8874817142281,0.00030125487391655136,59922.28196142321,5.128205128205128e-05
9800.0,236.49233185294287,236.4333177474052,29048.661023568216,0.0004106706879528781,0.0004106706879528781,0.0,0.0,60226.08773169777,236.45093489643185,0.00028805401360233876,59941.036527536344,5.102040816326531e-05
9850.0,236.05224963487254,235.99594990482558,28839.5208081821,0.00039250782197426746,0.00039250782197426746,0.0,0.0,60231.729574501915,236.0127600576308,0.0002752919764666974,59959.24677929208,5.076142131979695e-05
9900.0,235.610632795831,235.5569507275829,28631.500627003596,0.00037495562167528087,0.00037495562167528087,0.0,0.0,60237.2514212837,235.57298235643808,0.00026296086641178906,59976.918088039296,5.0505050505050505e-05
9950.0,235.16750580378508,235.11634671456827,28424.59521230668,0.0003580028899052393,0.0003580028899052393,0.0,0.0,60242.65167331657,235.13162771601628,0.0002510526389700538,59994.056235312666,5.0251256281407036e-05
10000.0,234.72289383327677,234.67416509338338,28218.799348014007,0.00034163822171353985,0.00034163822171353985,0.0,0.0,60247.928962611106,234.68872278006876,0.00023955911303177407,60010.667397952064,5e-05
10050.0,234.27682272169147,234.23043377369154,28014.107869661482,0.0003258500217525047,0.0003258500217525047,0.0,0.0,60253.08214856493,234.24429486709354,0.0002284719829103651,60026.758132286865,4.9751243781094526e-05
10100.0,233.82931892400578,233.78518129900894,27810.51566431701,0.00031062652211595414,0.00031062652211595414,0.0,0.0,60258.11031408633,233.79837192309245,0.00021778283069546285,60042.33535745358,4.950495049504951e-05
10150.0,233.3804094662061,233.3384367971398,27608.017670453453,0.00029595580053837537,0.00029595580053837537,0.0,0.0,60263.01276120862,233.35098247293416,0.00020748313884225535,60057.406337918306,4.926108374384237e-05
10200.0,232.92790348179344,232.88789620211884,27406.608877775416,0.0002826432757070512,0.0002826432757070512,0.0,0.0,60267.45747072109,232.8998602989494,0.0001981091929752744,60071.01373290075,4.901960784313725e-05
10250.0,232.47256496351378,232.43436566247465,27206.282426090398,0.0002703968514188397,0.0002703968514188397,0.0,0.0,60271.533665595765,232.44579058970342,0.00018951526184474114,60083.58699618422,4.878048780487805e-05
10300.0,232.01605989109018,231.97959925557595,27007.032167994916,0.00025859551811359914,0.00025859551811359914,0.0,0.0,60275.473608510234,231.99050555544267,0.00018123452617524436,60095.716722663645,4.854368932038835e-05
10350.0,231.55841803830953,231.52362872283135,26808.853422195014,0.00024722769293902564,0.00024722769293902564,0.0,0.0,60279.28018957435,231.53403636491313,0.0001732587671050891,60107.413660027494,4.830917874396135e-05
10400.0,231.09966906056158,231.0664856686717,26611.741555617027,0.00023628185410293583,0.00023628185410293583,0.0,0.0,60282.95632585788,231.07641405440904,0.0001655798148465968,60118.68855389239,4.807692307692308e-05
10450.0,230.63984245909896,230.6082015229005,26415.691982647193,0.000225746553924023,0.000225746553924023,0.0,0.0,60286.5049558007,230.61766949074197,0.0001581895575631053,60129.55213250218,4.784688995215311e-05
10500.0,230.1789675467214,230.14880750457039,26220.70016435008,0.00021561043133917697,0.00021561043133917697,0.0,0.0,60289.929033782035,230.15783333570542,0.00015107994986755178,60140.01509197332,4.761904761904762e-05
10550.0,229.717073414955,229.68833458745956,26026.761607667893,0.00020586222384175198,0.00020586222384175198,0.0,0.0,60293.23152486085,229.6969360121064,0.0001442430209254539,60150.088082117196,4.739336492890995e-05
10600.0,229.25418890278715,229.2268134672105,25833.871864602337,0.00019649077882910357,0.00019649077882910357,0.0,0.0,60296.415399698126,229.23500767142696,0.00013767088214784883,60159.78169286751,4.7169811320754715e-05
10650.0,228.79034256700675,228.76427453018306,25642.02653138123,0.00018748506434151544,0.00018748506434151544,0.0,0.0,60299.48362967052,228.77207816316627,0.0001313557344623015,60169.106441335694,4.694835680751174e-05
10700.0,228.32556265419166,228.3007478240634,25451.221247611316,0.00017883417917844105,0.00017883417917844105,0.0,0.0,60302.439182183596,228.30817700590487,0.00012528987515271077,60178.07275951402,4.672897196261682e-05
10750.0,227.8598770743711,227.83626303025886,25261.45169541963,0.00017052736238160147,0.00017052736238160147,0.0,0.0,60305.285016191156,227.84333336012054,0.00011946570426113869,60186.6909826406,4.651162790697674e-05
10800.0,227.39331337638683,227.37084943810058,25072.71359858479,0.0001625540020781129,0.0001625540020781129,0.0,0.0,60308.02407792675,227.37757600277774,0.00011387573054731794,60194.9713382385,4.6296296296296294e-05
10850.0,226.92589872496293,226.9045359208641,24885.002721660447,0.00015490364368013666,0.00015490364368013666,0.0,0.0,60310.65929685125,226.91093330370148,0.0001085125770038214,60202.92393583643,4.608294930875576e-05
10900.0,226.45765987948823,226.4373509136105,24698.314869092286,0.00014756599744085184,0.00014756599744085184,0.0,0.0,60313.19358181968,226.44343320373792,0.0001033689859270708,60210.55875737449,4.587155963302752e-05
10950.0,225.98862317450565,225.96932239284098,24512.64588433062,0.0001405309453695822,0.0001405309453695822,0.0,0.0,60315.629817469555,225.97510319469473,9.843782354646787e-05,60217.88564829521,4.5662100456621006e-05
11000.0,225.51881450189677,225.50047785795056,24327.99164894028,0.0001337885475117693,0.0001337885475117693,0.0,0.0,60317.970860831265,225.50597030104888,9.371208421588334e-05,60224.91430931887,4.545454545454545e-05
11050.0,225.04825929474012,225.03084431445768,24144.34808170896,0.00012732904760215792,0.00012732904760215792,0.0,0.0,60320.219538160396,225.0360610633974,8.91848941735171e-05,60231.65428889457,4.524886877828054e-05
11100.0,224.5769825128177,224.560448258981,23961.711137756334,0.00012114287810200017,0.00012114287810200017,0.0,0.0,60322.378641990814,224.56540152362533,8.484951487786524e-05,60238.11497632154,4.5045045045045046e-05
11150.0,224.10500862973643,224.08931566592756,23780.076807644662,0.00011522066463331274,0.00011522066463331274,0.0,0.0,60324.450928406804,224.09401721175362,8.069934592898009e-05,60244.305595526974,4.484304932735426e-05
11200.0,223.63236162162707,223.61747197585035,23599.44111649316,0.0001095532298252269,0.0001095532298252269,0.0,0.0,60326.43911453063,223.6219331344285,7.672792758562654e-05,60250.23519948892,4.464285714285714e-05
11250.0,223.15906495737653,223.14494208542948,23419.800123096586,0.00010413159658926914,0.00010413159658926914,0.0,0.0,60328.34587622254,223.1491737650056,7.292894289011512e-05,60255.91266528769,4.4444444444444447e-05
11300.0,222.68514159034711,222.67175033902512,23241.149919050356,9.894699084196639e-05,9.894699084196639e-05,0.0,0.0,60330.173845988495,222.67576303517876,6.929621941366724e-05,60261.34668976802,4.424778761061947e-05
11350.0,222.21061395153168,222.1979205217478,23063.48662788237,9.39908436945357e-05,9.39908436945357e-05,0.0,0.0,60331.925611090555,222.20172432810114,6.582373063609611e-05,60266.54578579443,4.405286343612335e-05
11400.0,221.73550394408923,221.7234758539873,22886.80640419366,8.92547931305624e-05,8.92547931305624e-05,0.0,0.0,60333.60371185466,221.72708047293995,6.250559697433361e-05,60271.51827907777,4.3859649122807014e-05
11450.0,221.25983293920592,221.2484389873398,22711.105432808265,8.473068519351358e-05,8.473068519351358e-05,0.0,0.0,60335.21064016946,221.2518537408058,5.933608647499628e-05,60276.27230555183,4.3668122270742355e-05
11500.0,220.7836217732204,220.77283200186903,22536.379927933613,8.041057470670052e-05,8.041057470670052e-05,0.0,0.0,60336.74883816999,220.77606584199484,5.6309615186669915e-05,60280.81580927766,4.347826086956522e-05
11550.0,220.3068907459546,220.29667640463768,22362.626132332327,7.628672554885576e-05,7.628672554885576e-05,0.0,0.0,60338.2206970991,220.29973792447993,5.342074722798933e-05,60285.15654085208,4.329004329004329e-05
11600.0,219.8296596201867,219.81999312944194,22189.84031650634,7.235161050890859e-05,7.235161050890859e-05,0.0,0.0,60339.62855633989,219.82289057358557,5.066419456782565e-05,60289.30205629542,4.3103448275862066e-05
11650.0,219.35194762220468,219.3428025376831,22018.018777893856,6.859791074377986e-05,6.859791074377986e-05,0.0,0.0,60340.974702611544,219.34554381278207,4.803481653408391e-05,60293.25971639558,4.291845493562232e-05
11700.0,218.87377344337608,218.86512442030855,21847.157840080272,6.501851486308699e-05,6.501851486308699e-05,0.0,0.0,60342.2613693212,218.86771710553197,4.552761906762249e-05,60297.03668648227,4.2735042735042735e-05
11750.0,218.3951552426731,218.3869780007553,21677.25385202324,6.16065176646363e-05,6.16065176646363e-05,0.0,0.0,60343.49073606417,218.38942935812366,4.3137753737798566e-05,60300.63993660742,4.2553191489361704e-05
11800.0,217.91611065008772,217.9083819388294,21508.30318729285,5.835521854437151e-05,5.835521854437151e-05,0.0,0.0,60344.66492826499,217.9106989234266,4.0860516535991726e-05,60304.07624210669,4.2372881355932206e-05
11850.0,217.43665677087762,217.4293543354552,21340.302243327158,5.5258119604187406e-05,5.5258119604187406e-05,0.0,0.0,60345.786016951344,217.43154360550298,3.869134646325796e-05,60307.35218451729,4.219409282700422e-05
11900.0,216.9568101905795,216.9499127382298,21173.247440703526,5.2308923480613534e-05,5.2308923480613534e-05,0.0,0.0,60346.85601865348,216.95198066501337,3.662582392799912e-05,60310.47415282853,4.201680672268908e-05
11950.0,216.47658698073135,216.470074147719,21007.13522242633,4.9501530916900835e-05,4.9501530916900835e-05,0.0,0.0,60347.876895421185,216.47202682535217,3.46596689691767e-05,60313.448345039775,4.184100418410042e-05
12000.0,215.99600270524516,215.98985502443264,20841.962053231073,4.6830038100481656e-05,4.6830038100481656e-05,0.0,0.0,60348.85055495099,215.99169827945357,3.2788739320229717e-05,60316.28077000377,4.1666666666666665e-05
12050.0,215.51507242737208,215.50927129641926,20677.724418905338,4.4288733787154344e-05,4.4288733787154344e-05,0.0,0.0,60349.77885081611,215.51101069720812,3.1009028328401894e-05,60318.97724953182,4.149377593360996e-05
12100.0,215.0338107172066,215.0283383674215,20514.418825626737,4.187209623264934e-05,4.187209623264934e-05,0.0,0.0,60350.66358279188,215.0299792334325,2.9316662743714033e-05,60321.543420738584,4.132231404958678e-05
12150.0,214.55223165967473,214.54707112553598,20352.041799318114,3.957478995151153e-05,3.957478995151153e-05,0.0,0.0,60351.50649726966,214.54861853633665,2.7707900391304146e-05,60323.98473860438,4.11522633744856e-05
12200.0,214.07034886295654,214.06548395232323,20190.5898850198,3.739166232245034e-05,3.739166232245034e-05,0.0,0.0,60352.30928775198,214.06694275643642,2.6179127740328926e-05,60326.30647873574,4.098360655737705e-05
12250.0,213.5881754672926,213.58359073231577,20030.059646279224,3.5317740058514864e-05,3.5317740058514864e-05,0.0,0.0,60353.073595422706,213.58496555585864,2.4726857382048083e-05,60328.51374030225,4.0816326530612245e-05
12300.0,213.10572415412838,213.101404862875,19870.44766455795,3.334822555962286e-05,3.334822555962286e-05,0.0,0.0,60353.801009785566,213.1027001179918,2.33477254291593e-05,60330.611449132295,4.065040650406504e-05
12350.0,212.623007155551,212.61893926434865,19711.750538655793,3.1478493164122535e-05,3.1478493164122535e-05,0.0,0.0,60354.49306936447,212.6201591574339,2.2038488847850378e-05,60332.60436094778,4.048582995951417e-05
12400.0,212.14003626397587,212.136206390485,19553.964884152305,2.970408531523135e-05,2.970408531523135e-05,0.0,0.0,60355.151262460306,212.13735493019453,2.0796022733457758e-05,60334.49706472117,4.032258064516129e-05
12450.0,211.65682284204345,211.65321823906024,19397.08733286528,2.8020708657324333e-05,2.8020708657324333e-05,0.0,0.0,60355.77702795785,211.65429924410904,1.961731754002748e-05,60336.29398613852,4.0160642570281125e-05
12500.0,211.17337783268712,211.16998636267942,19241.11453232621,2.642423007620435e-05,2.642423007620435e-05,0.0,0.0,60356.37175617769,211.17100346942468,1.849947627348019e-05,60337.99939115162,4e-05
12550.0,210.6897117693372,210.6865218797131,19086.043145272637,2.491067269663769e-05,2.491067269663769e-05,0.0,0.0,60356.93678976787,210.68747854952235,1.7439711657505753e-05,60339.617389605504,3.9840637450199205e-05
12600.0,210.20583478622638,210.20283548533376,18931.86984915701,2.3476211849603527e-05,2.3476211849603527e-05,0.0,0.0,60357.47342463013,210.20373501173822,1.6435343280730916e-05,60341.15193892626,3.968253968253968e-05
12650.0,209.72175662876583,209.71893746261932,18778.591335672056,2.2117171020890905e-05,2.2117171020890905e-05,0.0,0.0,60357.98291087616,209.71978297825342,1.5483794733142557e-05,60342.60684785728,3.9525691699604744e-05
12700.0,209.23748666396264,209.23483769369278,18626.2043102922,2.0830017791874804e-05,2.0830017791874804e-05,0.0,0.0,60358.46645380978,209.23563217702034,1.4582590739192283e-05,60343.985780229945,3.937007874015748e-05
12750.0,208.7530338908502,208.75054567086875,18474.705491831002,1.9611359782521788e-05,1.9611359782521788e-05,0.0,0.0,60358.92521493004,208.75129195269827,1.3729354294476712e-05,60345.29225875879,3.9215686274509805e-05
12800.0,208.2684069509074,208.26607050778085,18324.09161201409,1.8457940605923244e-05,1.8457940605923244e-05,0.0,0.0,60359.36031295216,208.2667712775714,1.292180381235776e-05,60346.52966884941,3.90625e-05
12850.0,207.78361413844235,207.7814209504651,18174.35941506761,1.7366635842922445e-05,1.7366635842922445e-05,0.0,0.0,60359.772824842184,207.78207876242504,1.2157750286390885e-05,60347.701262409326,3.891050583657588e-05
12900.0,207.29866341091954,207.2966053883768,18025.505657321602,1.6334449044696185e-05,1.6334449044696185e-05,0.0,0.0,60360.16378686192,207.29722266735854,1.1435094473940315e-05,60348.810161653135,3.875968992248062e-05
12950.0,206.8135623992104,206.8116318653201,17877.527106828096,1.53585077704768e-05,1.53585077704768e-05,0.0,0.0,60360.53419562099,206.81221091251356,1.075182410589263e-05,60349.85936289285,3.861003861003861e-05
13000.0,206.32831841774953,206.32650809027174,17730.42054299373,1.4436059666953934e-05,1.4436059666953934e-05,0.0,0.0,60360.88500913325,206.32705108869965,1.0106011126937221e-05,60350.85174030572,3.846153846153846e-05
13050.0,205.84293847457988,205.8412414480816,17584.182756226222,1.356446859527603e-05,1.356446859527603e-05,0.0,0.0,60361.21714787431,205.84175046790043,9.495808970454035e-06,60351.790049673036,3.8314176245210727e-05
13100.0,205.35742928127215,205.35583901003466,17438.810547594836,1.2741210810982971e-05,1.2741210810982971e-05,0.0,0.0,60361.53149583809,205.3563160136445,8.91944987164335e-06,60352.67693208239,3.816793893129771e-05
13150.0,204.87179726270568,204.87030754426047,17294.30072850403,1.1963871201643687e-05,1.1963871201643687e-05,0.0,0.0,60361.8289015897,204.87075439122833,8.375242222149002e-06,60353.514917588676,3.802281368821293e-05
13200.0,204.3860485666977,204.3846535259781,17150.650120380196,1.1230139586443464e-05,1.1230139586443464e-05,0.0,0.0,60362.11017931274,204.38507197777764,7.861567969059201e-06,60354.30642882718,3.787878787878788e-05
13250.0,203.90018907347164,203.8988831475653,17007.855554371155,1.053780708146447e-05,1.053780708146447e-05,0.0,0.0,60362.37610984885,203.89927487213805,7.37688006082957e-06,60355.05378457562,3.7735849056603776e-05
13300.0,203.41422440495447,203.4130023284422,16865.913871057903,9.88476253393416e-06,9.88476253393416e-06,0.0,0.0,60362.62744172779,203.4133689045839,6.9196999423427654e-06,60355.75920325917,3.759398496240601e-05
13350.0,202.92815993389527,202.92701672476156,16724.82192017832,9.268989028272771e-06,9.268989028272771e-06,0.0,0.0,60362.86489218646,202.9273596463384,6.488615101020388e-06,60356.42480639638,3.745318352059925e-05
13400.0,202.442000792798,202.44093173889823,16584.576560362617,8.688560466356158e-06,8.688560466356158e-06,0.0,0.0,60363.08914817528,202.44125241889716,6.0822766656128586e-06,60357.05262198157,3.7313432835820896e-05
13450.0,201.95575188266204,201.9547525287314,16445.174658879867,8.141638224023666e-06,8.141638224023666e-06,0.0,0.0,60363.30086735046,201.95505230314853,5.699397059028022e-06,60357.64458780059,3.717472118959108e-05
13500.0,201.46941788152648,201.4684840167153,16306.613091395666,7.626467885497219e-06,7.626467885497219e-06,0.0,0.0,60363.5006790516,201.46876414828773,5.3387477063116694e-06,60358.20255467913,3.7037037037037037e-05
13550.0,200.98300325281338,200.98213089873371,16168.88874174022,7.141376057043267e-06,7.141376057043267e-06,0.0,0.0,60363.6891852627,200.98239258051842,4.999156798657949e-06,60358.728289659615,3.690036900369004e-05
13600.0,200.4965122534669,200.49569765273523,16031.998501686692,6.6847672608953e-06,6.6847672608953e-06,0.0,0.0,60363.866961556356,200.49594201153982,4.679507114116744e-06,60359.2234791059,3.676470588235294e-05
13650.0,200.0099489418863,200.00918854714698,15895.939270739462,6.255120910166689e-06,6.255120910166689e-06,0.0,0.0,60364.034558019775,200.00941664681739,4.378733895464566e-06,60359.689731735016,3.663003663003663e-05
13700.0,199.52331718565028,199.52260764906515,15760.707955931957,5.850988365216545e-06,5.850988365216545e-06,0.0,0.0,60364.19250016251,199.5228204936333,4.095822785520839e-06,60360.12858157261,3.649635036496351e-05
13750.0,199.0366206690325,199.03595883222144,15626.301471633664,5.470990071686211e-06,5.470990071686211e-06,0.0,0.0,60364.341289804805,199.03615736891868,3.829807820026688e-06,60360.54149083408,3.6363636363636364e-05
13800.0,198.54986290030752,198.54924578472512,15492.716739365991,5.1138127801980925e-06,5.1138127801980925e-06,0.0,0.0,60364.48140594622,198.54943090686524,3.5797694780447073e-06,60360.929852729125,3.6231884057971014e-05
