CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b,ent_std
0.0,0.0,0.0,-2.628212131370674,0.009659155665531487,0.0,0.02,4300.0,0.0,
2141.2254983667153,350.94243057765476,6.376585185249846,-5345.694320164701,0.008448223840964286,1.0,0.02,4300.0,7.071069633883703e-05,9.998413995787567e-06
3780.8490564890503,325.77833642228285,6.702893196312441,-8502.992849780596,0.00747351375853742,2.0,0.02,4250.0,0.00014142139267767407,1.9996827991575134e-05
5170.5548794874485,234.77099990415155,6.846717058131261,-10633.986839194164,0.006725590282960065,3.0,0.02,4250.0,0.00021105527638190955,2.9995241987362704e-05
6394.5501534997065,178.9370812340054,6.1772977806068585,-12189.303034211254,0.006083153679926358,4.0,0.02,4200.0,0.00028140703517587936,3.999365598315027e-05
7493.699072845854,144.43093877679232,6.805917136352247,-13382.178380389254,0.005567649763306251,5.0,0.02,4200.0,0.0003499641062455133,4.9992069978937845e-05
8490.58611692715,121.4179660089644,4.583718284423236,-14327.271659564081,0.0051287804662748125,6.0,0.02,4200.0,0.0004199569274946159,5.999048397472541e-05
9404.430678313573,104.8406016913192,1.703831207732521,-15093.075422527858,0.004735665924298973,7.0,0.02,4150.0,0.0004899497487437187,6.998889797051298e-05
10246.843819255375,92.19444054727823,9.221633183428168,-15727.765295162048,0.004407274477280673,8.0,0.02,4150.0,0.0005570710696338836,7.998731196630054e-05
11025.837121903185,82.1344908526439,5.3837056484823185,-16254.698185132933,0.004119291608317138,9.0,0.02,4150.0,0.0006267049533381191,8.99857259620881e-05
11752.605335656861,73.99979501164809,5.125373657579581,-16699.206910335088,0.003864020433056502,10.0,0.02,4150.0,0.0006963388370423546,9.998413995787569e-05
12429.64304271123,67.85232580658811,4.67435552524001,-17073.178762219322,0.0036281037777701475,11.0,0.02,4100.0,0.00076597272074659,0.00010998255395366323
13065.607706246783,62.34433262355471,0.550685867571403,-17392.39639489379,0.0034252013176610933,12.0,0.02,4100.0,0.0008312993539124192,0.00011998096794945082
13662.682067240075,57.457858453771635,0.512387392859469,-17662.16070134059,0.0032417529253212928,13.0,0.02,4100.0,0.0009005743000717874,0.00012997938194523836
14224.651858323565,53.65448268352247,0.47149664714040046,-17888.495643864844,0.0030778183987724265,14.0,0.02,4100.0,0.0009698492462311557,0.00013997779594102596
14757.266531560048,50.15463168410931,0.4493420601957353,-18086.33858703344,0.0029260027617611685,15.0,0.02,4100.0,0.0010391241923905239,0.0001499762099368135
15261.700825424008,46.94227998264396,0.40860193904935926,-18250.195122840276,0.002781222373131967,16.0,0.02,4050.0,0.001102656137832017,0.00015997462393260107
15738.959446376028,44.54302671689966,0.4053028922736144,-18382.811283133073,0.0026578992433927153,17.0,0.02,4050.0,0.0011715721464465182,0.00016997303792838864
16195.151892832313,41.77429906482202,0.35242811858942963,-18497.18593246787,0.0025409803836480664,18.0,0.02,4050.0,0.0012404881550610192,0.0001799714519241762
16627.399833580024,39.897575350476245,0.35010529008377195,-18592.566809194537,0.0024357666935832627,19.0,0.02,4050.0,0.0013094041636755203,0.0001899698659199638
17041.807081452036,37.850235114821196,0.32748275637951846,-18664.55469992551,0.0023363920150787677,20.0,0.02,4050.0,0.0013783201722900214,0.00019996827991575138
17436.334845074307,36.15276711676916,0.31455244289729245,-18719.985922181164,0.002246127004779325,21.0,0.02,4050.0,0.0014396984924623117,0.00020996669391153895
17815.970710698533,34.61724308191802,0.3050052081261819,-18770.650061837776,0.002156258219083723,22.0,0.02,4000.0,0.0015082555635319453,0.00021996510790732647
18180.270090165774,33.06381350398501,0.2849414491617889,-18798.694538626834,0.0020762500618231898,23.0,0.02,4000.0,0.0015768126346015793,0.0002299635219031141
18525.77641271604,31.788573749595436,0.2623339215036246,-18813.078586187217,0.0020045280139590264,24.0,0.02,4000.0,0.0016453697056712131,0.00023996193589890163
18861.88671561207,30.460968605884215,0.2604984402974903,-18823.709962648765,0.0019345365035826861,25.0,0.02,4000.0,0.0017139267767408472,0.00024996034989468915
19182.617271516323,29.367468192922306,0.2612740286952907,-18821.719632071854,0.0018710390187322123,26.0,0.02,4000.0,0.0017731514716439337,0.0002599587638904767
19489.420797141935,28.319734315907787,0.233256496282629,-18801.478220477336,0.0018110121731709308,27.0,0.02,4000.0,0.0018413496051687005,0.00026995717788626434
19787.491876788194,27.414413095767465,0.2288134834363807,-18785.271437425385,0.0017534546222315575,28.0,0.02,4000.0,0.0019095477386934674,0.0002799555918820519
20077.246751933562,26.359314749459514,0.21689908824423434,-18758.827240619863,0.0016989148064981197,29.0,0.02,4000.0,0.0019777458722182338,0.00028995400587783943
20354.914005268867,25.59617112302272,0.20500897024732373,-18722.307372556992,0.001723589928817346,30.0,0.02,4050.0,0.0020459440057430003,0.000299952419873627
0.0,0.0,0.0,-2.628212131370674,0.009211635857417326,0.0,0.06041666666666666,4300.0,0.0,
2050.0266969533664,335.41198495397435,6.115238941187169,-5131.915017847081,0.008109444186318301,1.0,0.06041666666666666,4300.0,7.071069633883703e-05,9.998413995787567e-06
3630.3271033488127,312.03701599147104,6.452128813519163,-8205.363323596612,0.0072114497099150755,2.0,0.06041666666666666,4250.0,0.00014142139267767407,1.9996827991575134e-05
4976.197972147337,225.06152772689134,6.60936955793947,-10307.189173575287,0.006518755638770821,3.0,0.06041666666666666,4250.0,0.00021105527638190955,2.9995241987362704e-05
6165.870383905641,171.5035882236283,5.977892600885617,-11859.498104086284,0.005918125017271844,4.0,0.06041666666666666,4200.0,0.00028140703517587936,3.999365598315027e-05
7237.277033312067,138.40635345275393,6.60163469329759,-13063.27209978937,0.005434725107097098,5.0,0.06041666666666666,4200.0,0.0003499641062455133,4.9992069978937845e-05
8211.279138834705,116.33989919415791,4.449315720720186,-14026.62630732789,0.005021076716023785,6.0,0.06041666666666666,4200.0,0.0004199569274946159,5.999048397472541e-05
