CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b,ent_std
0.0,0.0,0.0,-2.1237246499294997,0.006691839602623936,0.0,0.02,4250.0,0.0,
747.180107885764,392.8691120727662,151.13956349970792,-2300.8734820901227,0.006445954719071929,1.0,0.02,4200.0,3.2304379038047376e-05,4.638781345096894e-06
1339.4804146688891,621.9678856457709,233.81477895006518,-4136.73695176695,0.006271517198373282,2.0,0.02,4200.0,6.281407035175879e-05,9.277562690193787e-06
1838.4409055888925,757.821486691759,272.4107763361338,-5655.568342445942,0.006114352061043335,3.0,0.02,4200.0,9.206748025843503e-05,1.3916344035290682e-05
2276.0522729598524,836.6165572120018,285.97428886677216,-6947.150362423039,0.005969912068021947,4.0,0.02,4200.0,0.00012132089016511126,1.8555125380387575e-05
2670.3288386055438,878.8160319659029,285.2671640740867,-8069.302895298824,0.005835888501747975,5.0,0.02,4200.0,0.00014985642498205313,2.319390672548447e-05
3032.0360372069727,896.9258021120213,276.61426251284087,-9061.03731991499,0.005710901394124513,6.0,0.02,4200.0,0.00017767408470926058,2.7832688070581364e-05
3368.7072833632656,898.6347653743045,263.3747515020908,-9950.788025491485,0.005593175872149459,7.0,0.02,4200.0,0.00020603015075376885,3.247146941567826e-05
3684.7379855135655,889.2861678830312,248.04703159222308,-10757.475058988326,0.005458003451847108,8.0,0.02,4150.0,0.00023402727925340988,3.711025076077515e-05
3983.491321962575,872.4758286617262,232.05570322577452,-11496.024192110635,0.005354424155847786,9.0,0.02,4150.0,0.00026166547020818376,4.174903210587204e-05
4268.291958870825,850.5968199542863,215.59033428806256,-12179.167700486563,0.005255905431085126,10.0,0.02,4150.0,0.0002889447236180905,4.638781345096894e-05
4540.632978446429,825.3535082375887,200.50867187029056,-12814.713941881346,0.00516188166438173,11.0,0.02,4150.0,0.0003158650394831299,5.102659479606583e-05
4801.299230693761,798.2373644485785,187.68697548791613,-13407.989832407671,0.005072828242564195,12.0,0.02,4150.0,0.0003424264178033022,5.566537614116273e-05
5052.6133451236965,769.8536196527137,176.291687380023,-13967.356132609326,0.004987188666775151,13.0,0.02,4150.0,0.00036862885857860727,6.030415748625961e-05
5294.570623610975,741.3316808330853,166.3156189805679,-14494.678520791233,0.004905913286120459,14.0,0.02,4150.0,0.00039698492462311556,6.494293883135652e-05
5529.429745585796,712.5546266999228,157.16984715153504,-14997.661739654264,0.004827234553477865,15.0,0.02,4150.0,0.00042264895908111983,6.95817201764534e-05
5756.2512263129365,684.2694070335868,148.9561870837915,-15475.149007512511,0.004751856653456937,16.0,0.02,4150.0,0.000447954055994257,7.42205015215503e-05
5975.651401635576,657.0728681857772,141.9338647659277,-15928.967684186973,0.004680185168971243,17.0,0.02,4150.0,0.0004759511844938981,7.885928286664719e-05
6188.613604035352,630.8646432725781,135.53804643446182,-16363.241088525836,0.004611015642609415,18.0,0.02,4150.0,0.0005007178750897344,8.349806421174408e-05
6396.561399826176,605.6220395096242,129.2608557082033,-16784.592775321056,0.004543559820396968,19.0,0.02,4150.0,0.0005285355348169418,8.813684555684099e-05
6599.161270267145,582.2869395429057,123.86211567374572,-17187.08702144509,0.004463777851843922,20.0,0.02,4100.0,0.0005527638190954774,9.277562690193788e-05
6795.518311812814,560.8740036854637,118.95802927744398,-17574.869789844553,0.0044023729474740566,21.0,0.02,4100.0,0.0005766331658291458,9.741440824703478e-05
6985.797569624926,541.0996956609525,114.49762579880958,-17947.47847232675,0.004343342891660788,22.0,0.02,4100.0,0.0006040918880114859,0.00010205318959213166
7174.463548327755,522.1832999191323,109.85276190413354,-18312.57083729771,0.004284909379146036,23.0,0.02,4100.0,0.0006315506101938263,0.00010669197093722854
7357.752065720386,504.8226846209812,105.79156254372378,-18663.214469604492,0.004229176571336574,24.0,0.02,4100.0,0.0006547020818377602,0.00011133075228232546
7534.548831040648,488.953325481331,102.4237399656965,-18999.300502233215,0.004176125505342759,25.0,0.02,4100.0,0.0006819813352476669,0.00011596953362742235
7710.436120447193,473.2912021324903,98.47573167855714,-19333.77320158275,0.004122484276927491,26.0,0.02,4100.0,0.0007045944005743001,0.00012060831497251923
