CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b
0.0,0.0,0.0,-2.628212131370674,0.009659155665531487,0.0,0.02,4300.0,0.0
2393.5074660871646,1637.6478522546486,0.0,-5671.7398283907605,0.007804663792602254,1.0,0.02,4300.0,0.00011904761904761903
4467.792805633622,2712.8482651839786,0.0,-9443.570950088135,0.006489779698489104,2.0,0.02,4250.0,0.00023809523809523807
6281.983122048457,3406.982369453351,0.0,-12217.503496560232,0.0055550012300709635,3.0,0.02,4250.0,0.0003571428571428572
7876.135084997604,3829.4553578104224,0.0,-14355.240843321917,0.0048284253555464845,4.0,0.02,4200.0,0.00047619047619047614
9286.76991961813,4076.2005888798803,0.0,-16043.180238755187,0.004273034949434625,5.0,0.02,4200.0,0.0005922469490308687
10545.78039200712,4171.91408134517,0.0,-17396.810574634932,0.0038156723989383017,6.0,0.02,4150.0,0.0007106963388370424
11678.84669801668,4172.57169714788,0.0,-18491.51905611314,0.0034495512024190146,7.0,0.02,4150.0,0.0008291457286432162
12704.946059740168,4107.955442973771,0.0,-19382.026030188616,0.003143469060307955,8.0,0.02,4150.0,0.0009475951184493897
13640.363956375932,3999.4325109850906,0.0,-20103.99009668571,0.0028788945846230426,9.0,0.02,4100.0,0.0010660445082555634
14500.604338058345,3863.7036416415226,0.0,-20698.249832734247,0.0026571912211168815,10.0,0.02,4100.0,0.0011844938980617374
15293.214933202535,3710.853193615437,0.0,-21178.6302834269,0.002465893009444263,11.0,0.02,4100.0,0.001302943287867911
16027.25156767381,3549.0687073837194,0.0,-21565.037947149198,0.0022983746454091486,12.0,0.02,4100.0,0.0014213926776740849
16713.688940075022,3385.03347167437,0.0,-21878.268401887006,0.0021464425661251404,13.0,0.02,4050.0,0.0015398420674802582
17352.97780626747,3221.371479467992,0.0,-22126.997380530334,0.0020163299425556267,14.0,0.02,4050.0,0.0016582914572864324
17949.21998335846,3088.1863575523694,0.0,-22312.02465819682,0.0019007508473359105,15.0,0.02,4050.0,0.001767767408470926
18515.267213316973,2933.789354956069,0.0,-22459.052166635774,0.0017959432352867735,16.0,0.02,4050.0,0.0018856185690356545
19045.181743526464,2785.176698446945,0.0,-22560.15243155176,0.0017002682974138037,17.0,0.02,4000.0,0.002003469729600383
19550.694769412603,2644.7012382058538,0.0,-22630.276553465916,0.0016157517096303104,18.0,0.02,4000.0,0.0021213208901651112
20026.88249774284,2511.7660331320076,0.0,-22672.30770733884,0.0015380808298975708,19.0,0.02,4000.0,0.00223917205072984
20483.157547342707,2387.38257402148,0.0,-22688.73307400115,0.0014672877978232416,20.0,0.02,4000.0,0.0023570232112945684
20916.62077701247,2271.3168515992115,0.0,-22683.085074814386,0.0014030716879753667,21.0,0.02,4000.0,0.0024748743718592966
21330.757292995353,2164.1848054830443,0.0,-22658.65089902709,0.0013436706435606992,22.0,0.02,4000.0,0.002592725532424025
21726.12955180173,2066.403033397238,0.0,-22616.179003488738,0.0012869262995704898,23.0,0.02,3950.0,0.0027105766929887538
22100.197965763233,1997.80160214169,0.0,-22553.688818481503,0.0012365351065977488,24.0,0.02,3950.0,0.0028140703517587945
