CAPE_u,CAPE_ext,dh,sat_def,P,RH,dz,ent_b
5037.390287166401,2381.230778506193,-13813.883103899847,0.003295760789625057,19.0,0.30000000000000004,4150.0,0.0006673138768760085
5183.924337728601,2382.6337876829753,-14162.596775602702,0.00325897385425001,20.0,0.30000000000000004,4150.0,0.0007018263962254038
5325.420377874744,2380.6468755219967,-14496.69812267831,0.003223618561142002,21.0,0.30000000000000004,4150.0,0.000736279462454328
5462.216418216264,2375.561588700243,-14817.283357470675,0.003189596945016142,22.0,0.30000000000000004,4150.0,0.0007706732800448598
5594.623363320776,2367.781853150296,-15125.331818370818,0.0031568203828310137,23.0,0.30000000000000004,4150.0,0.0008050080524259507
5722.912687474473,2357.749513874621,-15421.720188462437,0.00312520894267454,24.0,0.30000000000000004,4150.0,0.0008392839819806442
5847.337701760925,2345.642908600261,-15707.237838067682,0.0030946899705292714,25.0,0.30000000000000004,4150.0,0.0008735012700532328
5968.124782516664,2331.734077026484,-15982.597429184025,0.003065197215493985,26.0,0.30000000000000004,4150.0,0.0009076601169563551
6085.482144565127,2316.289148650978,-16248.44404028498,0.003036670485376897,27.0,0.30000000000000004,4150.0,0.0009417607219780316
6199.599702148521,2299.5543788568752,-16505.365059203934,0.0030090542305082697,28.0,0.30000000000000004,4150.0,0.000975803283388641
6310.652033969781,2281.653973048199,-16753.89664550691,0.002971340139927889,29.0,0.30000000000000004,4100.0,0.0010097879984478366
6418.798437643792,2262.7579289330324,-16994.587836200626,0.002945581078256225,30.0,0.30000000000000004,4100.0,0.001043715063411405
0.0,0.0,-2.1237246499294997,0.004372144761238954,0.0,0.34,4250.0,0.0
510.46820430936646,426.3092428232412,-1545.9539024761834,0.004250789825088214,1.0,0.34,4250.0,3.5682435870027843e-05
944.5373436353392,760.1369416903291,-2845.271627561313,0.004121424645849038,2.0,0.34,4200.0,7.13013232899229e-05
1326.1129424032542,1029.7747645598088,-3968.850668672283,0.004027067132051451,3.0,0.34,4200.0,0.00010685688820990892
1668.541052099602,1251.4234886617294,-4959.5338550508895,0.003941555848836291,4.0,0.34,4200.0,0.0001423493553772791
1980.2446294088445,1435.5828345928064,-5845.858588207055,0.0038633417487258003,5.0,0.34,4200.0,0.0001777789483449199
2266.9775812904372,1589.6117474556609,-6647.854271583114,0.0037912667717747662,6.0,0.34,4200.0,0.00021314588947975957
2532.8898585011757,1718.7956899037774,-7380.163299642198,0.0037244387733704155,7.0,0.34,4200.0,0.00024845039997114225
2781.1035635895873,1827.3480942624776,-8053.841186392827,0.003662153558197545,8.0,0.34,4200.0,0.00028369269983912767
3014.0360127104377,1918.3824682586967,-8677.456685231526,0.0036038441146542194,9.0,0.34,4200.0,0.0003188730079427189
3233.610233183302,1994.5389134608422,-9257.79643944685,0.0035490462208637085,10.0,0.34,4200.0,0.0003539915419880172
3441.385453360388,2057.900849739234,-9800.334343156559,0.003497374368037806,11.0,0.34,4200.0,0.0003890485185363046
3638.647066830252,2110.2169224565296,-10309.593709045148,0.0034332406467559606,12.0,0.34,4150.0,0.0004240441530120581
3826.4697136399545,2152.9508790670898,-10789.357592727742,0.0033873349052786455,13.0,0.34,4150.0,0.00045897865971089135
4005.762781113324,2187.347393332985,-11242.64048320878,0.003343689009176521,14.0,0.34,4150.0,0.0004938522518074282
4177.303873818292,2214.428469280565,-11672.095627488416,0.00330210243655499,15.0,0.34,4150.0,0.0005286651413631086
4341.765067180478,2235.178626602447,-12079.994006178415,0.003262400551689939,16.0,0.34,4150.0,0.0005634175393339245
4499.730456427696,2250.2471789782285,-12468.29623710017,0.003224429970234101,17.0,0.34,4150.0,0.0005981096555780908
4651.709852709827,2260.512429514387,-12838.705799860181,0.0031880557127162536,18.0,0.34,4150.0,0.000632741698863649
4798.154551152135,2266.392730808,-13192.71387658237,0.003153157719286757,19.0,0.34,4150.0,0.0006673138768760085
4939.467360382241,2268.4727893856757,-13531.632269091206,0.0031196293050684883,20.0,0.34,4150.0,0.0007018263962254038
5076.001417416959,2267.266059368758,-13856.622409886382,0.0030873746370920674,21.0,0.34,4150.0,0.000736279462454328
5208.078108800938,2263.0785058471715,-14168.716360376493,0.0030563079036367187,22.0,0.34,4150.0,0.0007706732800448598
5335.985075732182,2256.3168147075444,-14468.837048909576,0.0030263512723436164,23.0,0.34,4150.0,0.0008050080524259507
5459.980134543435,2247.349697960195,-14757.811143480576,0.002997434698427594,24.0,0.34,4150.0,0.0008392839819806442
5580.301930124317,2236.3768333154626,-15036.384468218304,0.0029694940798955754,25.0,0.34,4150.0,0.0008735012700532328
5697.160643860662,2223.652939213437,-15305.229792859835,0.0029424713808514137,26.0,0.34,4150.0,0.0009076601169563551
5810.7562799734715,2209.4682031366196,-15564.957907363394,0.0029163133714920197,27.0,0.34,4150.0,0.0009417607219780316
5921.263701933097,2193.9949229988306,-15816.124614045279,0.002890971162573525,28.0,0.34,4150.0,0.000975803283388641
6028.850943386262,2177.3819554823385,-16059.23589459718,0.0028664001791621147,29.0,0.34,4150.0,0.0010097879984478366
6133.666316057265,2159.793525803373,-16294.755863912556,0.0028425589861420467,30.0,0.34,4150.0,0.001043715063411405
0.0,0.0,-2.1237246499294997,0.0040921740606266336,0.0,0.38,4250.0,0.0
478.67991738394613,399.7281780265465,-1449.8251347347395,0.003985927207426394,1.0,0.38,4250.0,3.5682435870027843e-05
886.8620601043697,713.614214782245,-2672.279581054114,0.0038707764634840452,2.0,0.38,4200.0,7.13013232899229e-05
1246.5528305333667,967.7919418026295,-3732.5556403588052,0.0037876656348516764,3.0,0.38,4200.0,0.00010685688820990892
1570.026741878088,1177.2312541490958,-4669.915997096716,0.0037121503454068333,4.0,0.38,4200.0,0.0001423493553772791
1865.0297992714611,1351.64010698706,-5510.558031164292,0.003642914795988655,5.0,0.38,4200.0,0.0001777789483449199
2136.853270980462,1497.8408684518838,-6272.889240256045,0.0035789738450812737,6.0,0.38,4200.0,0.00021314588947975957
2389.322800265939,1620.7377661174196,-6970.382553846284,0.003519567362877121,7.0,0.38,4200.0,0.00024845039997114225
2625.312010228433,1724.2369711748636,-7613.223352439069,0.0034640944672946956,8.0,0.38,4200.0,0.00028369269983912767
2847.05297217664,1811.251736251711,-8209.316211866571,0.003412070620237507,9.0,0.38,4200.0,0.0003188730079427189
3056.3216447471737,1884.2293561550603,-8764.929924203818,0.003363098545819407,10.0,0.38,4200.0,0.0003539915419880172
3254.559484330648,1945.1337268953444,-9285.12716719861,0.0033168478795825357,11.0,0.38,4200.0,0.0003890485185363046
3442.956166609422,1995.5767598620746,-9774.060467210977,0.003273040488240964,12.0,0.38,4200.0,0.0004240441530120581
3622.507401524557,2036.9586652555208,-10235.209765837237,0.003217055125966012,13.0,0.38,4150.0,0.00045897865971089135
3794.056437374142,2070.417371841348,-10671.549059750017,0.003177832118234335,14.0,0.38,4150.0,0.0004938522518074282
3958.325371657913,2096.9425614367715,-11085.434535350512,0.003140412340937368,15.0,0.38,4150.0,0.0005286651413631086
4115.940038995674,2117.4287976772625,-11478.980071686325,0.003104645158595001,16.0,0.38,4150.0,0.0005634175393339245
4267.440982375408,2132.5182584798554,-11854.012086216542,0.0030703982235553,17.0,0.38,4150.0,0.0005981096555780908
4413.304241842593,2143.0150990246084,-12212.120534917718,0.0030375545643838604,18.0,0.38,4150.0,0.000632741698863649
4553.952506911162,2149.318178484191,-12554.697300644024,0.003006010507264648,19.0,0.38,4150.0,0.0006673138768760085
4689.757193766697,2152.0100760991218,-12882.96971889084,0.0029756732891484013,20.0,0.38,4150.0,0.0007018263962254038
4821.050304173693,2151.528164011326,-13198.024016529358,0.0029464600267837026,21.0,0.38,4150.0,0.000736279462454328
4948.133641673957,2148.18642350853,-13500.827966372934,0.002918295911290871,22.0,0.38,4150.0,0.0007706732800448598
5071.271632031322,2142.398089574586,-13792.24646863337,0.0028911134679952626,23.0,0.38,4150.0,0.0008050080524259507
5190.711646138109,2134.4600250087988,-14073.05605262814,0.002864851580838013,24.0,0.38,4150.0,0.0008392839819806442
5306.670117885355,2124.5845867436055,-14343.957433634612,0.002839454420359296,25.0,0.38,4150.0,0.0008735012700532328
5419.351192638484,2113.021408395048,-14605.583164061129,0.0028148714314956934,26.0,0.38,4150.0,0.0009076601169563551
5528.934649273443,2100.069413409228,-14858.50873009755,0.002791055969096028,27.0,0.38,4150.0,0.0009417607219780316
5635.592560650053,2085.8393623907145,-15103.25728690793,0.002767965477830937,28.0,0.38,4150.0,0.000975803283388641
5739.474352259442,2070.4970459984747,-15340.30624175306,0.002745560879104825,29.0,0.38,4150.0,0.0010097879984478366
5840.7277690590945,2054.2046160649465,-15570.093780165524,0.0027238058513724467,30.0,0.38,4150.0,0.001043715063411405
0.0,0.0,-2.1237246499294997,0.0038142952121181517,0.0,0.42000000000000004,4250.0,0.0
447.0069602980598,373.24783348194586,-1354.041233192751,0.003722043581100436,1.0,0.42000000000000004,4250.0,3.5682435870027843e-05
829.2463194318058,667.1528983592137,-2499.3646775996604,0.0036202298212971414,2.0,0.42000000000000004,4200.0,7.13013232899229e-05
1166.8914486291033,905.7548945172413,-3495.7028151799896,0.003547635127500988,3.0,0.42000000000000004,4200.0,0.00010685688820990892
1471.1829694957264,1102.8270711873986,-4378.880251034228,0.0034815044603623392,4.0,0.42000000000000004,4200.0,0.0001423493553772791
1749.2135727731866,1267.3069765543644,-5172.841082749896,0.003420729660973759,5.0,0.42000000000000004,4200.0,0.0001777789483449199
2005.831629050895,1405.4965962635822,-5894.42631420173,0.0033644799225158884,6.0,0.42000000000000004,4200.0,0.00021314588947975957
2244.5410177546237,1521.9193546855436,-6555.975815326739,0.0033121133106677647,7.0,0.42000000000000004,4200.0,0.00024845039997114225
2467.9789039656325,1620.1853143128571,-7166.829232049087,0.003263121665870926,8.0,0.42000000000000004,4200.0,0.00028369269983912767
2678.195065062375,1703.0080255873804,-7734.2435423282805,0.0032170946392127537,9.0,0.42000000000000004,4200.0,0.0003188730079427189
2876.8218486475753,1772.6428571307479,-8263.981235258565,0.0031736952657453825,10.0,0.42000000000000004,4200.0,0.0003539915419880172
3065.1854774347707,1830.9338396774951,-8760.701773908542,0.003132643023635758,11.0,0.42000000000000004,4200.0,0.0003890485185363046
3244.3815281280167,1879.3629925805812,-9228.231413955764,0.0030937014999480915,12.0,0.42000000000000004,4200.0,0.0004240441530120581
3415.3280023081543,1919.2592472452768,-9669.754749341766,0.003056669199078611,13.0,0.42000000000000004,4200.0,0.00045897865971089135
3578.8032421142098,1951.6561670901,-10087.952789037314,0.0030213729645001807,14.0,0.42000000000000004,4200.0,0.0004938522518074282
3735.475639631292,1977.51468834428,-10485.220044499576,0.0029744241242573733,15.0,0.42000000000000004,4150.0,0.0005286651413631086
3885.9213627744334,1997.6352326116287,-10863.395387836674,0.002942469061744026,16.0,0.42000000000000004,4150.0,0.0005634175393339245
4030.6416476043505,2012.6549179695123,-11224.167366395239,0.002911836389469667,17.0,0.42000000000000004,4150.0,0.0005981096555780908
4170.079106625801,2023.2952174141262,-11569.01185830748,0.0028824257882330913,18.0,0.42000000000000004,4150.0,0.000632741698863649
4304.623851904311,2029.9457392675947,-11899.22179709957,0.002854148441781345,19.0,0.42000000000000004,4150.0,0.0006673138768760085
4434.61984709308,2033.1778230359466,-12215.938917442763,0.0028269246336133525,20.0,0.42000000000000004,4150.0,0.0007018263962254038
4560.379550029572,2033.3626790571768,-12520.17424083312,0.0028006832262211395,21.0,0.42000000000000004,4150.0,0.000736279462454328
4682.177429675518,2030.8118464281247,-12812.83016511354,0.0027753597251109247,22.0,0.42000000000000004,4150.0,0.0007706732800448598
4800.265234442356,2025.9479892457566,-13094.712988671105,0.002750896186060679,23.0,0.42000000000000004,4150.0,0.0008050080524259507
4914.868182697405,2018.9965849594976,-13366.54848499476,0.002727239729198873,24.0,0.42000000000000004,4150.0,0.0008392839819806442
5026.192356313765,2010.1845682912758,-13628.991131836032,0.002704342326472481,25.0,0.42000000000000004,4150.0,0.0008735012700532328
5134.424039621786,1999.7734048485659,-13882.632912911147,0.002682160237827165,26.0,0.42000000000000004,4150.0,0.0009076601169563551
5239.735433026405,1988.0036126244152,-14128.012850454397,0.002660653106365173,27.0,0.42000000000000004,4150.0,0.0009417607219780316
5342.28138105804,1974.991242842512,-14365.620906823759,0.002639784186288393,28.0,0.42000000000000004,4150.0,0.000975803283388641
5442.20858343494,1960.905114621313,-14595.905227001123,0.0026195195304181402,29.0,0.42000000000000004,4150.0,0.0010097879984478366
5539.646402652267,1945.8913514890714,-14819.277101370993,0.0025998276853517206,30.0,0.42000000000000004,4150.0,0.001043715063411405
0.0,0.0,-2.1237246499294997,0.0035384726574724874,0.0,0.46,4250.0,0.0
415.4486714212524,346.8677563761136,-1258.5986105599004,0.0034591289206485493,1.0,0.46,4250.0,3.5682435870027843e-05
771.6870941544568,620.7504374780026,-2326.527452820679,0.0033697865757820883,2.0,0.46,4200.0,7.13013232899229e-05
1087.1245547644903,843.6600668696069,-3258.2954807573187,0.0033069807540379455,3.0,0.46,4200.0,0.00010685688820990892
1372.0064402975236,1028.2083405156936,-4086.4273779188807,0.0032496208020392748,4.0,0.46,4200.0,0.0001423493553772791
1632.7922386989612,1182.5824748871867,-4832.699405121704,0.003196782440446273,5.0,0.46,4200.0,0.0001777789483449199
1873.9022207203477,1312.5736275388485,-5512.441166005476,0.0031477719031270278,6.0,0.46,4200.0,0.00021314588947975957
2098.5295569543036,1422.33297346777,-6136.896181671422,0.003102052450288475,7.0,0.46,4200.0,0.00024845039997114225
2309.08198422586,1515.1833279308105,-6714.583401498137,0.003059198640535709,8.0,0.46,4200.0,0.00028369269983912767
2507.4315024074253,1593.6361738674657,-7252.129445900893,0.003018866523045608,9.0,0.46,4200.0,0.0003188730079427189
2695.0702183676517,1659.7592063602087,-7754.802121542896,0.0029807733288419722,10.0,0.46,4200.0,0.0003539915419880172
2873.2117490620644,1715.279405752334,-8226.86626150884,0.0029446832234019376,11.0,0.46,4200.0,0.0003890485185363046
3042.859697187926,1761.545934516601,-8671.82831900152,0.002910397193444411,12.0,0.46,4200.0,0.0004240441530120581
3204.8555129779147,1799.8165948956344,-9092.609331472748,0.002877745659083152,13.0,0.46,4200.0,0.00045897865971089135
3359.9143630210174,1831.0276203557403,-9491.672181417438,0.002846582414407539,14.0,0.46,4200.0,0.0004938522518074282
3508.65007006421,1856.099521365168,-9871.113159680106,0.0028167808051989835,15.0,0.46,4200.0,0.0005286651413631086
3651.5909865134468,1875.7460843486465,-10232.786202188516,0.002775731839861349,16.0,0.46,4150.0,0.0005634175393339245
3789.199753009946,1890.599362823869,-10578.249706857234,0.0027485915205683583,17.0,0.46,4150.0,0.0005981096555780908
3921.885527603145,1901.2932446823415,-10908.807273381091,0.0027225042889066626,18.0,0.46,4150.0,0.000632741698863649
4050.004131019787,1908.2097755763778,-11225.653731399514,0.0026973946163428826,19.0,0.46,4150.0,0.0006673138768760085
4173.877356336213,1911.9111527192597,-11529.844193508143,0.002673194963399457,20.0,0.46,4150.0,0.0007018263962254038
4293.789729955266,1912.694256683572,-11822.314746191492,0.0026498447472485696,21.0,0.46,4150.0,0.000736279462454328
4409.997548649894,1910.87898177593,-12103.901313918395,0.0026272891349562377,22.0,0.46,4150.0,0.0007706732800448598
4522.732935601006,1906.8852449997844,-12375.351530978776,0.002605478776274928,23.0,0.46,4150.0,0.0008050080524259507
4632.203867367181,1900.8746040813621,-12637.339405876643,0.0025843685147179775,24.0,0.46,4150.0,0.0008392839819806442
4738.602140256842,1893.086981284587,-12890.47267424401,0.002563917447012155,25.0,0.46,4150.0,0.0008735012700532328
4842.099701495057,1883.796249375755,-13135.302161268388,0.0025440881190091306,26.0,0.46,4150.0,0.0009076601169563551
4942.856121918469,1873.1735739060514,-13372.329508282812,0.002524846059260023,27.0,0.46,4150.0,0.0009417607219780316
5041.016932297282,1861.3560673847296,-13602.011058335716,0.002506159833781597,28.0,0.46,4150.0,0.000975803283388641
5136.714291009186,1848.502320265569,-13824.764869087754,0.002488000301653921,29.0,0.46,4150.0,0.0010097879984478366
5230.074974946716,1834.7746073877615,-14040.974627858785,0.0024703405376638333,30.0,0.46,4150.0,0.001043715063411405
0.0,0.0,-2.1237246499294997,0.003264671811779287,0.0,0.5,4250.0,0.0
384.0035808955998,320.586678964383,-1163.4937657896953,0.003197173436970194,1.0,0.5,4250.0,3.5682435870027843e-05
714.1850967403046,574.4077724424931,-2153.768492298368,0.003119448669264306,2.0,0.5,4200.0,7.13013232899229e-05
1007.254689483725,781.5104556121854,-3020.337135824084,0.003065707816802357,3.0,0.5,4200.0,0.00010685688820990892
1272.4948695596086,953.3747259556452,-3792.5587264719506,0.0030165022212110927,4.0,0.5,4200.0,0.0001423493553772791
1515.7617458390446,1097.4653873792972,-4490.125571629258,0.0029710695629246646,5.0,0.5,4200.0,0.0001777789483449199
1741.0558444631642,1219.066763244877,-5126.910669330784,0.0029288370178817795,6.0,0.5,4200.0,0.00021314588947975957
1951.2736548550333,1321.972941909553,-5713.097998338875,0.0028893609364510618,7.0,0.5,4200.0,0.00024845039997114225
2148.5989126197214,1409.220624836583,-6256.411071358867,0.002852289264624364,8.0,0.5,4200.0,0.00028369269983912767
2334.7309492821005,1483.1203707029542,-6762.864174738359,0.002817336964568163,9.0,0.5,4200.0,0.0003188730079427189
2511.0254561523343,1545.5610225240562,-7237.243464994332,0.002784269432274426,10.0,0.5,4200.0,0.0003539915419880172
2678.585900284177,1598.1450981702249,-7683.427483508567,0.0027528909459347147,11.0,0.5,4200.0,0.0003890485185363046
2838.3258575796103,1642.095830712475,-8104.609156926075,0.00272303598168152,12.0,0.5,4200.0,0.0004240441530120581
2991.0120492796805,1678.5989010609205,-8503.451575342762,0.002694563251235482,13.0,0.5,4200.0,0.00045897865971089135
3137.298375399511,1708.4901218650762,-8882.2015106596,0.002667351116597448,14.0,0.5,4200.0,0.0004938522518074282
3277.742221579122,1732.6521151467387,-9242.77494180626,0.002641293677486371,15.0,0.5,4200.0,0.0005286651413631086
3412.8273329988583,1751.7130381768027,-9586.818623549814,0.002616298541260323,16.0,0.5,4200.0,0.0005634175393339245
3542.9797886315273,1766.2947525998475,-9915.76139157189,0.002592284032500189,17.0,0.5,4200.0,0.0005981096555780908
3668.5688501015147,1776.9492220483442,-10230.915887438445,0.0025576194615974245,18.0,0.5,4150.0,0.000632741698863649
3789.924478506935,1784.0467534549698,-10533.337258083244,0.0025355658074487785,19.0,0.5,4150.0,0.0006673138768760085
3907.340489394761,1788.1373480209827,-10823.963895046189,0.00251428864061879,20.0,0.5,4150.0,0.0007018263962254038
4021.076757716876,1789.4502826866624,-11103.656956437364,0.0024937369565572547,21.0,0.5,4150.0,0.000736279462454328
4131.37174796986,1788.3255527943913,-11373.185310933404,0.002473864780364175,22.0,0.5,4150.0,0.0007706732800448598
4238.434411023136,1785.1266307772648,-11633.237797092399,0.0024546305354479735,23.0,0.5,4150.0,0.0008050080524259507
4342.460800219933,1780.008192120914,-11884.435875518953,0.002435996207888459,24.0,0.5,4150.0,0.0008392839819806442
4443.622867113063,1773.2011383219628,-12127.340257495925,0.0024179273468174353,25.0,0.5,4150.0,0.0008735012700532328
4542.082527778394,1764.9909064186159,-12362.459926304451,0.0024003923004611923,26.0,0.5,4150.0,0.0009076601169563551
4637.9849028894905,1755.482732126825,-12590.258519084215,0.002383362001485758,27.0,0.5,4150.0,0.0009417607219780316
4731.463807784044,1744.8305885798268,-12811.158347314333,0.0023668098671849915,28.0,0.5,4150.0,0.000975803283388641
4822.64452906508,1733.1877052492991,-13025.546561613475,0.002350711237085031,29.0,0.5,4150.0,0.0010097879984478366
4911.638147846834,1720.7330173239843,-13233.778724706091,0.0023350433304125677,30.0,0.5,4150.0,0.001043715063411405
0.0,0.0,-2.1237246499294997,0.0029928590263367705,0.0,0.54,4250.0,0.0
352.66956230817175,294.4026869482348,-1068.7232870094595,0.002936167563427782,1.0,0.54,4250.0,3.5682435870027843e-05
656.738853749132,528.123685742269,-1981.088445215093,0.0028692181127479856,2.0,0.54,4200.0,7.13013232899229e-05
927.2777278112575,719.3025994733003,-2781.831336920368,0.002823821808855231,3.0,0.54,4200.0,0.00010685688820990892
1172.648431223487,878.3278833517539,-3497.27580010135,0.002782151993812807,4.0,0.54,4200.0,0.0001423493553772791
1398.116032716761,1011.9526089826223,-4145.112451795409,0.002743588065967261,5.0,0.54,4200.0,0.0001777789483449199
1607.283542341586,1124.9728077713507,-4737.811957273931,0.002707663240290992,6.0,0.54,4200.0,0.00021314588947975957
1802.7583101032378,1220.8325202345554,-5284.535879172305,0.002674015605775357,7.0,0.54,4200.0,0.00024845039997114225
1986.5072721727715,1302.285034938596,-5792.238293737879,0.0026423576664786554,8.0,0.54,4200.0,0.00028369269983912767
2160.062039072115,1371.4479114095016,-6266.338948608005,0.002612456519423398,9.0,0.54,4200.0,0.0003188730079427189
2324.64562132579,1430.0280721905563,-6711.155373745671,0.0025841201855308703,10.0,0.54,4200.0,0.0003539915419880172
2481.25452064785,1479.5068755349218,-7130.1903754497835,0.002557188186814502,11.0,0.54,4200.0,0.0003890485185363046
2630.7140948514107,1520.9851026313886,-7526.3294580327565,0.002531524947906874,12.0,0.54,4200.0,0.0004240441530120581
2773.719399010033,1555.5695883496498,-7901.982855096889,0.0025070143822561613,13.0,0.54,4200.0,0.00045897865971089135
2910.8604685951514,1584.005114732717,-8259.185650194871,0.00248355651348497,14.0,0.54,4200.0,0.0004938522518074282
3042.6427283349553,1607.126475717928,-8599.675115775412,0.00246106426881012,15.0,0.54,4200.0,0.0005286651413631086
3169.507243772288,1625.4858941152256,-8924.94626973341,0.002439461467615671,16.0,0.54,4200.0,0.0005634175393339245
3291.8377739987054,1639.6856358280447,-9236.297268767368,0.0024186808433264927,17.0,0.54,4200.0,0.0005981096555780908
3409.9708505350573,1650.199762190061,-9534.861830313777,0.002398662870079123,18.0,0.54,4200.0,0.000632741698863649
3524.208743898131,1657.4037691970602,-9821.638281067986,0.002379354301826727,19.0,0.54,4200.0,0.0006673138768760085
3634.8141015986193,1661.784106964673,-10097.550115507482,0.0023500027067191813,20.0,0.54,4150.0,0.0007018263962254038
3742.0299879701543,1663.5559712381187,-10363.381683617132,0.002332143911260302,21.0,0.54,4150.0,0.000736279462454328
3846.0664555922267,1663.0574640294328,-10619.790844222865,0.0023148579932694524,22.0,0.54,4150.0,0.0007706732800448598
3947.1215574545754,1660.5883337908238,-10867.407414812791,0.0022981104218967948,23.0,0.54,4150.0,0.0008050080524259507
4045.367263961861,1656.306962983192,-11106.799835285463,0.002281869681384118,24.0,0.54,4150.0,0.0008392839819806442
4140.966473700074,1650.4526940812066,-11338.481618791491,0.002266107137698231,25.0,0.54,4150.0,0.0008735012700532328
4234.063111321805,1643.2598600650992,-11562.91925588627,0.0022507964625225413,26.0,0.54,4150.0,0.0009076601169563551
4324.791586693998,1634.8286704563893,-11780.537977624648,0.002235913480044395,27.0,0.54,4150.0,0.0009417607219780316
4413.275698430486,1625.3126321379125,-11991.72570152588,0.002221436021462829,28.0,0.54,4150.0,0.000975803283388641
4499.6259682026885,1614.8733279702813,-12196.837979865995,0.002207343548122723,29.0,0.54,4150.0,0.0010097879984478366
4583.950408396959,1603.646768011754,-12396.201798925875,0.0021936170477553853,30.0,0.54,4150.0,0.001043715063411405
0.0,0.0,-2.1237246499294997,0.0027230015533497003,0.0,0.5800000000000001,4250.0,0.0
321.44526590461703,268.31462712405835,-974.2838382873379,0.002676101957910319,1.0,0.5800000000000001,4250.0,3.5682435870027843e-05
599.3463666055665,481.896454681702,-1808.4880386989898,0.002619096974861906,2.0,0.5800000000000001,4200.0,7.13013232899229e-05
847.1963298239735,657.0396224044484,-2542.7818426792437,0.002581328335911191,3.0,0.5800000000000001,4200.0,0.00010685688820990892
1072.4628085894242,803.0649744871797,-3200.580533574306,0.002546573640107327,4.0,0.5800000000000001,4200.0,0.0001423493553772791
1279.8507409620895,926.0423163464682,-3797.653742237948,0.0025143353286656792,5.0,0.5800000000000001,4200.0,0.0001777789483449199
1472.5771135302562,1030.2891237239628,-4345.1235886039285,0.0024842388534782253,6.0,0.5800000000000001,4200.0,0.00021314588947975957
1652.9689907387894,1118.9049704587237,-4851.165976204335,0.0024559936141283624,7.0,0.5800000000000001,4200.0,0.00024845039997114225
1822.7843901238093,1194.3682797300874,-5321.9914702535025,0.002429368548974787,8.0,0.5800000000000001,4200.0,0.00028369269983912767
1983.3929263536209,1258.6040776732966,-5762.4448176105,0.002404176163155234,9.0,0.5800000000000001,4200.0,0.0003188730079427189
2135.8884661766865,1313.1412610715827,-6176.388274507481,0.0023802618993913087,10.0,0.5800000000000001,4200.0,0.0003539915419880172
2281.1632762157988,1359.3420088508096,-6566.958349488028,0.0023574964438840117,11.0,0.5800000000000001,4200.0,0.0003890485185363046
2419.9572377141208,1398.1820838474325,-6936.74183573659,0.002335770253149657,12.0,0.5800000000000001,4200.0,0.0004240441530120581
2552.895244122402,1430.696304652295,-7287.900509391024,0.002314989712236139,13.0,0.5800000000000001,4200.0,0.00045897865971089135
2680.5042687024197,1457.5302352773556,-7622.262703225475,0.002295073834985475,14.0,0.5800000000000001,4200.0,0.0004938522518074282
2803.24042901069,1479.4786009274626,-7941.389549549967,0.0022759522694302124,15.0,0.5800000000000001,4200.0,0.0005286651413631086
2921.5005735011364,1497.012249478624,-8246.626903805263,0.002257563180802788,16.0,0.5800000000000001,4200.0,0.0005634175393339245
3035.62736839321,1510.713749887755,-8539.143616256013,0.002239852113892422,17.0,0.5800000000000001,4200.0,0.0005981096555780908
3145.9294880841258,1520.9862819353007,-8819.962273133257,0.0022227706501675003,18.0,0.5800000000000001,4200.0,0.000632741698863649
3252.6723431401233,1528.2040612591952,-9089.983597551574,0.002206275595472814,19.0,0.5800000000000001,4200.0,0.0006673138768760085
3356.1002947818383,1532.7825586685549,-9350.00457096241,0.0021903282813378814,20.0,0.5800000000000001,4200.0,0.0007018263962254038
3456.4248559140246,1534.929390792581,-9600.735522137787,0.002174893756856342,21.0,0.5800000000000001,4200.0,0.000736279462454328
3553.8445774805364,1534.9876772002574,-9842.811401045808,0.002159940533317857,22.0,0.5800000000000001,4200.0,0.0007706732800448598
3648.5300964872226,1533.1798718204145,-10076.855163263623,0.0021356668481777173,23.0,0.5800000000000001,4150.0,0.0008050080524259507
3740.644090213357,1529.6810532285506,-10303.347026089454,0.0021217241471192462,24.0,0.5800000000000001,4150.0,0.0008392839819806442
3830.3289828520396,1524.7323010370496,-10522.732600989424,0.0021081791447991015,25.0,0.5800000000000001,4150.0,0.0008735012700532328
3917.717743873188,1518.5028853743331,-10735.435484716902,0.0020950103249368014,26.0,0.5800000000000001,4150.0,0.0009076601169563551
4002.932739089449,1511.109587329485,-10941.842190285417,0.0020821979065451055,27.0,0.5800000000000001,4150.0,0.0009417607219780316
4086.0830342676277,1502.6925926781107,-11142.30586710343,0.0020697237102362646,28.0,0.5800000000000001,4150.0,0.000975803283388641
4167.274209125912,1493.434324571475,-11337.150086082096,0.0020575709278271488,29.0,0.5800000000000001,4150.0,0.0010097879984478366
4246.599162417192,1483.3999996465695,-11526.672808543677,0.002045723951960558,30.0,0.5800000000000001,4150.0,0.001043715063411405
0.0,0.0,-2.1237246499294997,0.0024550675067635573,0.0,0.62,4250.0,0.0
290.32936909998335,242.32136937266574,-880.1721576628988,0.002416967492169747,1.0,0.62,4250.0,3.5682435870027843e-05
542.0094816687143,435.7281169058018,-1635.9680870874872,0.002369087377894088,2.0,0.62,4200.0,7.13013232899229e-05
767.0063839218473,594.7177554745241,-2303.1926823917747,0.002338233120493369,3.0,0.62,4200.0,0.00010685688820990892
971.9379940303348,727.5873005423825,-2902.4754426632717,0.002309770936794316,4.0,0.62,4200.0,0.0001423493553772791
