CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b,ent_std
0.0,0.0,0.0,-2.1237246499294997,0.006691839602623936,0.0,0.02,4250.0,0.0,
721.676890900114,620.9563688144591,386.2484056686664,-2273.6931080135837,0.006521238349969859,1.0,0.02,4200.0,2.5664034458004304e-05,3.57102751098345e-06
1251.5399350260586,1044.4968213844957,642.5265063999378,-4038.863015770621,0.006418993809450977,2.0,0.02,4200.0,4.809763101220387e-05,7.1420550219669e-06
1666.3880880550976,1349.4683188931056,810.836923037766,-5457.386386483347,0.006328598787251734,3.0,0.02,4200.0,6.945441493180187e-05,1.0713082532950352e-05
2006.7583445119765,1577.597263793671,923.8298937335044,-6628.042348541734,0.006246279667890713,4.0,0.02,4200.0,8.973438621679828e-05,1.42841100439338e-05
2296.0128511317052,1752.8903326618288,1001.0739852880484,-7615.143579328731,0.006169916104398915,5.0,0.02,4200.0,0.00011037329504666189,1.7855137554917253e-05
2548.7466543667906,1890.466715500321,1053.0195198748997,-8462.350547864844,0.006098273314887274,6.0,0.02,4200.0,0.00012921751615218953,2.1426165065900704e-05
2773.913604457911,1999.7183293708536,1088.852985484858,-9199.352420424424,0.006031139009497314,7.0,0.02,4200.0,0.00014824120603015075,2.4997192576884155e-05
2978.203916415167,2087.553173554664,1110.9443699124984,-9849.966415627438,0.005936298597243218,8.0,0.02,4150.0,0.00016798277099784636,2.85682200878676e-05
3165.5696346530203,2158.2724482346134,1124.8653038809487,-10429.99944286207,0.005875967402979406,9.0,0.02,4150.0,0.00018575017946877243,3.2139247598851054e-05
3339.485801566193,2215.6338400008412,1132.4049675096055,-10951.297286291097,0.005818640286599159,10.0,0.02,4150.0,0.00020459440057430008,3.5710275109834506e-05
3502.339129594828,2261.9635538525813,1134.7398212984867,-11424.896900895103,0.005763306389511248,11.0,0.02,4150.0,0.0002230796841349605,3.928130262081796e-05
3656.3016145181055,2299.5496362254307,1133.7263265231063,-11857.894846460986,0.005710070254349878,12.0,0.02,4150.0,0.00023905240488155058,4.285233013180141e-05
3802.5169270596407,2329.6324458369213,1129.4032212827306,-12257.037688325217,0.005658532346716203,13.0,0.02,4150.0,0.0002566403445800431,4.642335764278485e-05
3941.1155410198403,2353.0617880233317,1123.7532759350324,-12626.3495831346,0.005609004400629789,14.0,0.02,4150.0,0.00027386934673366835,4.999438515376831e-05
4074.9874079654055,2371.700923993682,1115.3945747935556,-12971.139546411687,0.005560896311698768,15.0,0.02,4150.0,0.00029073941134242636,5.3565412664751755e-05
4202.186304465792,2385.223203667926,1106.7789770939285,-13291.398973211399,0.005515269257786556,16.0,0.02,4150.0,0.0003101220387652548,5.71364401757352e-05
4325.111562099442,2394.9767793817687,1097.4016415834747,-13593.093660027844,0.0054706766595060295,17.0,0.02,4150.0,0.0003264536970567121,6.0707467686718664e-05
4444.097352552024,2401.418072314953,1087.4138400096701,-13876.81363439832,0.005427218561054134,18.0,0.02,4150.0,0.0003424264178033022,6.427849519770211e-05
4560.252816468542,2405.1617382318072,1075.9328700838003,-14148.863513290438,0.005384068273598754,19.0,0.02,4150.0,0.0003580402010050251,6.784952270868556e-05
4671.144265837807,2405.8584168447996,1065.140474666388,-14403.306912694316,0.005343729225544827,20.0,0.02,4150.0,0.00037688442211055275,7.142055021966901e-05
4780.609624540569,2404.768677119349,1054.5426661156926,-14649.076343990033,0.005303289441912416,21.0,0.02,4150.0,0.00039195979899497494,7.499157773065246e-05
4886.486251321774,2401.62973510513,1041.9201397611037,-14879.849638726853,0.0052647650001317325,22.0,0.02,4150.0,0.00040667623833452976,7.856260524163591e-05
4990.441525500069,2396.8194818477527,1030.7511070103078,-15107.490813203447,0.005225927209727703,23.0,0.02,4150.0,0.0004251615218951902,8.213363275261937e-05
5089.5597063948235,2390.104490516489,1019.7678687134709,-15315.41225956945,0.005190145455560425,24.0,0.02,4150.0,0.0004393395549174443,8.570466026360282e-05
5188.755964659495,2382.356443577706,1008.1358079884371,-15526.653964906945,0.005130118286889778,25.0,0.02,4100.0,0.0004576453697056712,8.927568777458627e-05
5284.606820214648,2373.5000390808164,996.8852574584605,-15723.177826878149,0.005095932605444685,26.0,0.02,4100.0,0.00047128499641062446,9.28467152855697e-05
5378.821946805628,2363.5777788199366,985.2663822381952,-15914.64830934965,0.005061339917941307,27.0,0.02,4100.0,0.0004894113424264178,9.641774279655316e-05
5470.856157349829,2352.7346609040883,975.0512900533593,-16098.883891650417,0.00502870087545674,28.0,0.02,4100.0,0.0005025125628140703,9.998877030753662e-05
5563.679513532511,2341.3920967334575,962.7010449868761,-16287.120033554245,0.004994075964284374,29.0,0.02,4100.0,0.00052045944005743,0.00010355979781852006
5650.081474093097,2328.6489083030983,953.0987796014391,-16453.77228866695,0.004963646640139632,30.0,0.02,4100.0,0.0005330222541277817,0.00010713082532950351
0.0,0.0,0.0,-2.1237246499294997,0.006390630270892692,0.0,0.06041666666666666,4250.0,0.0,
689.7750770045245,593.4658731277598,369.12831909901195,-2173.8385361802793,0.0062335134725872285,1.0,0.06041666666666666,4200.0,2.5664034458004304e-05,3.57102751098345e-06
1196.6806527481547,998.5892766948409,614.2247245890904,-3864.276772449324,0.006140295426595919,2.0,0.06041666666666666,4200.0,4.809763101220387e-05,7.1420550219669e-06
1593.9950019972227,1290.6185471611318,775.3803204589123,-5224.849362894478,0.006057775519665196,3.0,0.06041666666666666,4200.0,6.945441493180187e-05,1.0713082532950352e-05
1920.365459671579,1509.349811452306,883.7419056770325,-6349.357127861018,0.005982540700089161,4.0,0.06041666666666666,4200.0,8.973438621679828e-05,1.42841100439338e-05
2198.0531253588074,1677.6638872525516,957.9766451709905,-7298.937966766607,0.0059126737299703925,5.0,0.06041666666666666,4200.0,0.00011037329504666189,1.7855137554917253e-05
2440.961620825498,1809.9779940568715,1008.0426088770342,-8115.116181151512,0.005847060190905992,6.0,0.06041666666666666,4200.0,0.00012921751615218953,2.1426165065900704e-05
2657.6065326748185,1915.2315881808165,1042.7082567596744,-8826.115814224497,0.005785517617699425,7.0,0.06041666666666666,4200.0,0.00014824120603015075,2.4997192576884155e-05
2854.3734903905915,2000.0178233570914,1064.2241535176772,-9454.64539848888,0.005726610891227624,8.0,0.06041666666666666,4200.0,0.00016798277099784636,2.85682200878676e-05
3035.0104957685303,2068.435695165067,1077.9085880461394,-10015.721974042353,0.00564155448076696,9.0,0.06041666666666666,4150.0,0.00018575017946877243,3.2139247598851054e-05
3202.8245711682493,2124.0545691551383,1085.4825439792473,-10520.707691772244,0.005588872981174568,10.0,0.06041666666666666,4150.0,0.00020459440057430008,3.5710275109834506e-05
3360.098813070869,2169.1177298000052,1088.0490915320074,-10980.056588670945,0.005537983034559173,11.0,0.06041666666666666,4150.0,0.0002230796841349605,3.928130262081796e-05
3508.902213909653,2205.7903446935998,1087.4080027268951,-11400.58884052086,0.005488986333411856,12.0,0.06041666666666666,4150.0,0.00023905240488155058,4.285233013180141e-05
3650.3218993499363,2235.27328089026,1083.5727237420479,-11788.726873729582,0.0054415168876631,13.0,0.06041666666666666,4150.0,0.0002566403445800431,4.642335764278485e-05
3784.4639796144356,2258.352132523358,1078.4566533424527,-12148.26239733582,0.0053958664997498665,14.0,0.06041666666666666,4150.0,0.00027386934673366835,4.999438515376831e-05
3914.105967800988,2276.8368494689753,1070.7299415024047,-12484.307266019117,0.005351493524265926,15.0,0.06041666666666666,4150.0,0.00029073941134242636,5.3565412664751755e-05
4037.34944310825,2290.3753237348014,1062.7288406116302,-12796.73360070993,0.0053093809213457625,16.0,0.06041666666666666,4150.0,0.0003101220387652548,5.71364401757352e-05
4156.521290662874,2300.301383038531,1053.9857369111326,-13091.361352221888,0.005268197207256235,17.0,0.06041666666666666,4150.0,0.0003264536970567121,6.0707467686718664e-05
4271.935348749215,2307.0194659794697,1044.6545264735125,-13368.832248961895,0.005228037480529452,18.0,0.06041666666666666,4150.0,0.0003424264178033022,6.427849519770211e-05
4384.669873503436,2311.160388150884,1033.8810626828185,-13635.059548342972,0.0051881379362984925,19.0,0.06041666666666666,4150.0,0.0003580402010050251,6.784952270868556e-05
4492.325890230343,2312.3213292071864,1023.7391913681811,-13884.21145695226,0.005150813177565831,20.0,0.06041666666666666,4150.0,0.00037688442211055275,7.142055021966901e-05
4598.65741502784,2311.78607993589,1013.7880946354867,-14125.251004791528,0.0051133730953222415,21.0,0.06041666666666666,4150.0,0.00039195979899497494,7.499157773065246e-05
4701.531723946294,2309.2352416177982,1001.8508072626555,-14351.613006814026,0.005077690245893896,22.0,0.06041666666666666,4150.0,0.00040667623833452976,7.856260524163591e-05
