CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b
15893.609343150812,3985.5184556747754,3.655056181322505,-17144.179572717414,0.0027871191350013007,19.0,0.02,4050.0,0.0013130794044287361
16301.85000072784,3913.6039832147703,3.4495404324684382,-17209.381179883843,0.0026858290577607257,20.0,0.02,4050.0,0.0013798574297390284
16696.741013124374,3803.133971872352,3.3744289458338526,-17269.01735685466,0.0025914522073834986,21.0,0.02,4050.0,0.0014464132315925215
17083.28646620269,3695.660925479471,3.04725259540566,-17321.014861164687,0.0025002662802142356,22.0,0.02,4050.0,0.0015127482841123996
17449.27583194739,3628.313148171352,3.1462277825451306,-17365.406361919282,0.0024163358560480475,23.0,0.02,4050.0,0.0015788640468023894
17801.05016362645,3522.5560981889394,2.9947803520685348,-17394.358448930256,0.002339111647215467,24.0,0.02,4050.0,0.0016447619647394403
18142.000007616647,3459.7259145835583,2.8069065980521093,-17415.83804558854,0.0022615184136760918,25.0,0.02,4000.0,0.0017104434687632388
18478.530673872672,3360.711295920874,2.7307920532747763,-17449.138629688336,0.002189418692251831,26.0,0.02,4000.0,0.0017759099756626212
18797.55527271934,3262.892809913273,2.61298279632576,-17453.880302690985,0.0021247846902291184,27.0,0.02,4000.0,0.001841162888358953
19103.74870631564,3207.055145725194,2.6469672494928527,-17459.932621978158,0.002064659497691292,28.0,0.02,4000.0,0.001906203596086499
19409.863695609052,3116.1791517627703,2.4019413069163598,-17468.736454637317,0.002003700288900426,29.0,0.02,4000.0,0.0019710334745699186
19702.917187966523,3027.5141384358567,2.4594698503439303,-17477.316346454056,0.002031481880805376,30.0,0.02,4050.0,0.002035653886198848
0.0,0.0,0.0,-2.628212131370674,0.009216223756612723,0.0,0.06,4300.0,0.0
2040.060299832084,1544.514482268622,8.023916819531125,-5120.44646966907,0.008135349774557647,1.0,0.06,4300.0,7.13013232899229e-05
3568.216733265536,2496.2690836259435,10.701878188402958,-8112.689972646775,0.007306853185146828,2.0,0.06,4250.0,0.0001423493553772791
4842.890910073268,3142.722187390786,10.446650597519858,-10091.796264895398,0.00667679580509832,3.0,0.06,4250.0,0.00021314588947975957
5956.0936749201155,3594.454525673614,9.727786031051586,-11503.964970717607,0.0061252706763278994,4.0,0.06,4200.0,0.00028369269983912767
6952.626996349374,3918.733965921319,8.91056469918759,-12565.968728175169,0.005682205095832757,5.0,0.06,4200.0,0.0003539915419880172
7858.067934575664,4133.278224944863,8.215538419542357,-13390.393408108874,0.005300549588304579,6.0,0.06,4200.0,0.0004240441530120581
8689.923617949911,4276.114598119152,7.460968482126718,-14052.562719963396,0.004965564563783544,7.0,0.06,4200.0,0.0004938522518074282
9459.383320930443,4388.874894453804,6.852704705853118,-14592.159845332237,0.004654694177790366,8.0,0.06,4150.0,0.0005634175393339245
10175.299086143292,4438.371387220392,6.43573903270696,-15040.576442582453,0.004393833182788259,9.0,0.06,4150.0,0.000632741698863649
10846.871173591599,4428.342405885637,5.878121487711294,-15416.982941124894,0.004159003693467591,10.0,0.06,4150.0,0.0007018263962254038
11477.307457719791,4420.77569183395,5.337362383339979,-15734.619197181251,0.003947682628836994,11.0,0.06,4150.0,0.0007706732800448598
12068.480990027294,4394.090787344487,5.274865678406501,-16002.0792875384,0.003747493670761231,12.0,0.06,4100.0,0.0008392839819806442
12630.409006418253,4355.114072574543,4.932377587417146,-16234.695044740634,0.003573593655185852,13.0,0.06,4100.0,0.0009076601169563551
13165.766696890385,4272.2676058471125,4.74968024278663,-16441.799742110423,0.0034151289411679824,14.0,0.06,4100.0,0.000975803283388641
13670.90647778521,4214.463316781521,4.434522150301092,-16611.987647764545,0.0032696970936943125,15.0,0.06,4100.0,0.001043715063411405
14155.565953333526,4116.454773932501,4.207833788629984,-16765.717739259264,0.0031343017050113726,16.0,0.06,4100.0,0.0011113970230962158
14617.514461933188,4050.9145995292815,3.965630041570505,-16895.058570865833,0.0030097044007857494,17.0,0.06,4100.0,0.0011788507126690004
15058.350325312464,3983.540893899553,3.8296449071257115,-17013.67248344644,0.002887757821343876,18.0,0.06,4050.0,0.0012460776667230968
15485.014956935647,3878.078444203109,3.5829305660572492,-17110.866137910893,0.0027804246789733494,19.0,0.06,4050.0,0.0013130794044287361
15888.554787800798,3809.314618700902,3.393125809725948,-17192.09492303067,0.0026819099265025714,20.0,0.06,4050.0,0.0013798574297390284
16279.066879276275,3702.825856178675,3.3114993543241784,-17267.040722595102,0.0025899783866436166,21.0,0.06,4050.0,0.0014464132315925215
16661.627681193415,3599.1020613735905,2.9882155897125644,-17333.577861308004,0.0025010115304813308,22.0,0.06,4050.0,0.0015127482841123996
17023.86617450706,3534.462312632868,3.0875855610128533,-17392.086516241325,0.002419081059556285,23.0,0.06,4050.0,0.0015788640468023894
