CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b,ent_std
0.0,0.0,0.0,-2.628212131370674,0.009659155665531487,0.0,0.02,4300.0,0.0,
1988.502148318103,658.6408161570665,452.89205739385926,-5138.873683432292,0.008888547778968029,1.0,0.02,4300.0,4.594400574300071e-05,3.571428571428571e-06
3348.830115519589,771.8387332972205,499.98732137143037,-7889.321903288779,0.008201321879268307,2.0,0.02,4250.0,9.045226130653265e-05,7.142857142857142e-06
4451.909392426731,722.8789843995042,438.40872564144,-9571.27963904696,0.007650022867782481,3.0,0.02,4250.0,0.00013460157932519741,1.0714285714285714e-05
5416.976226481382,625.5874009667014,354.3581461141747,-10693.603379713328,0.007128741358221505,4.0,0.02,4200.0,0.00017803302225412776,1.4285714285714284e-05
6293.423963646284,523.2623074370013,288.96727201517814,-11496.279322198548,0.006699240744510408,5.0,0.02,4200.0,0.00022074659009332378,1.785714285714286e-05
7105.628382608274,442.83742675528714,243.74880575134054,-12101.514984398724,0.006313844788327443,6.0,0.02,4200.0,0.0002627422828427853,2.1428571428571428e-05
7866.748938383688,383.81104640206127,211.06548163725407,-12577.575795095,0.005966392407485327,7.0,0.02,4200.0,0.0003065326633165829,2.5e-05
8586.602184395493,338.5034066523923,185.9269169410441,-12970.101858049646,0.0056282209012368835,8.0,0.02,4150.0,0.0003474515434314429,2.8571428571428567e-05
9269.652246720938,302.90243268385655,166.31012400309922,-13302.890765434364,0.005342817631882019,9.0,0.02,4150.0,0.00039088298636037326,3.2142857142857144e-05
9920.339429875512,274.05746097117463,150.40404799204964,-13593.78006284673,0.005081022824854567,10.0,0.02,4150.0,0.0004307250538406318,3.571428571428572e-05
10542.981961812531,250.13448541524522,137.16944165455251,-13853.808144413975,0.00484005000611351,11.0,0.02,4150.0,0.0004737975592246949,3.928571428571428e-05
11139.535950267637,230.1587906093276,126.14754919150296,-14088.428540183872,0.0046187736447088935,12.0,0.02,4150.0,0.0005168700646087581,4.2857142857142856e-05
11713.09281213187,212.9884615613176,116.50199773096159,-14305.918341449906,0.004399779676379421,13.0,0.02,4100.0,0.0005552763819095477,4.642857142857142e-05
12263.637628736271,198.34551116606443,108.6136899813065,-14507.896011301003,0.004211743603006826,14.0,0.02,4100.0,0.0005979899497487438,5e-05
12793.647550828897,185.5628259152227,101.66614994360776,-14698.6946128169,0.004036435676268569,15.0,0.02,4100.0,0.0006407035175879397,5.357142857142857e-05
13305.098795813641,174.25313035796594,95.37830187415493,-14875.117173140497,0.0038728278363921896,16.0,0.02,4100.0,0.0006834170854271356,5.7142857142857135e-05
13799.018609778575,164.35955268615592,89.99282408162607,-15040.365645502054,0.0037212784905742207,17.0,0.02,4100.0,0.0007200287150035894,6.0714285714285715e-05
14276.987203937324,155.4131332959787,84.94470026817089,-15207.225964326892,0.0035777516998460506,18.0,0.02,4100.0,0.0007623833452979181,6.428571428571429e-05
14740.889146232965,147.2515208748794,80.29488763152878,-15360.716398636127,0.0034425641190331323,19.0,0.02,4100.0,0.000804737975592247,6.785714285714286e-05
15185.766987825455,140.25085360618746,76.70931714428613,-15506.316737208115,0.0033113362498607413,20.0,0.02,4050.0,0.0008470926058865757,7.142857142857143e-05
15619.926459529377,133.7635808656585,73.20738025089972,-15648.616115563156,0.0031938365479774163,21.0,0.02,4050.0,0.0008819095477386934,7.500000000000001e-05
16040.47626457324,127.71209626870906,69.78793475807518,-15782.137834208625,0.0030830401868488884,22.0,0.02,4050.0,0.0009239052404881549,7.857142857142857e-05
